"zone","state","lga","sector","ea","hhid","item_cd","item_desc","s10cq10","s10cq11"
3,33,3310,2,476,330025,1,"A. Children 0-5 years",0,0
3,33,3310,2,476,330025,2,"B. Children 6-15 years",0,0
3,33,3310,2,476,330025,3,"C. Adults 16-65 years",7,7
3,33,3310,2,476,330025,4,"D. People over 65 years o",0,0
3,33,3310,2,476,330026,1,"A. Children 0-5 years",1,1
3,33,3310,2,476,330026,2,"B. Children 6-15 years",1,1
3,33,3310,2,476,330026,3,"C. Adults 16-65 years",0,0
3,33,3310,2,476,330026,4,"D. People over 65 years o",0,0
3,33,3310,2,476,330028,1,"A. Children 0-5 years",2,4
3,33,3310,2,476,330028,2,"B. Children 6-15 years",1,1
3,33,3310,2,476,330028,3,"C. Adults 16-65 years",0,0
3,33,3310,2,476,330028,4,"D. People over 65 years o",0,0
3,33,3310,2,476,330029,1,"A. Children 0-5 years",0,0
3,33,3310,2,476,330029,2,"B. Children 6-15 years",0,0
3,33,3310,2,476,330029,3,"C. Adults 16-65 years",3,3
3,33,3310,2,476,330029,4,"D. People over 65 years o",0,0
3,33,3323,2,92,330032,1,"A. Children 0-5 years",0,0
3,33,3323,2,92,330032,2,"B. Children 6-15 years",7,9
3,33,3323,2,92,330032,3,"C. Adults 16-65 years",0,0
3,33,3323,2,92,330032,4,"D. People over 65 years o",0,0
3,33,3323,2,92,330034,1,"A. Children 0-5 years",0,0
3,33,3323,2,92,330034,2,"B. Children 6-15 years",2,4
3,33,3323,2,92,330034,3,"C. Adults 16-65 years",0,0
3,33,3323,2,92,330034,4,"D. People over 65 years o",0,0
3,33,3323,2,92,330035,1,"A. Children 0-5 years",2,6
3,33,3323,2,92,330035,2,"B. Children 6-15 years",1,1
3,33,3323,2,92,330035,3,"C. Adults 16-65 years",0,0
3,33,3323,2,92,330035,4,"D. People over 65 years o",0,0
3,33,3323,2,92,330036,1,"A. Children 0-5 years",0,0
3,33,3323,2,92,330036,2,"B. Children 6-15 years",7,7
3,33,3323,2,92,330036,3,"C. Adults 16-65 years",7,7
3,33,3323,2,92,330036,4,"D. People over 65 years o",0,0
3,33,3323,2,92,330037,1,"A. Children 0-5 years",0,0
3,33,3323,2,92,330037,2,"B. Children 6-15 years",4,4
3,33,3323,2,92,330037,3,"C. Adults 16-65 years",3,6
3,33,3323,2,92,330037,4,"D. People over 65 years o",0,0
3,33,3323,2,92,330038,1,"A. Children 0-5 years",2,4
3,33,3323,2,92,330038,2,"B. Children 6-15 years",7,7
3,33,3323,2,92,330038,3,"C. Adults 16-65 years",0,0
3,33,3323,2,92,330038,4,"D. People over 65 years o",0,0
3,33,3323,2,92,330040,1,"A. Children 0-5 years",7,7
3,33,3323,2,92,330040,2,"B. Children 6-15 years",0,0
3,33,3323,2,92,330040,3,"C. Adults 16-65 years",0,0
3,33,3323,2,92,330040,4,"D. People over 65 years o",0,0
3,33,3318,2,30,330041,1,"A. Children 0-5 years",7,7
3,33,3318,2,30,330041,2,"B. Children 6-15 years",0,0
3,33,3318,2,30,330041,3,"C. Adults 16-65 years",0,0
3,33,3318,2,30,330041,4,"D. People over 65 years o",0,0
3,33,3318,2,30,330045,1,"A. Children 0-5 years",0,0
3,33,3318,2,30,330045,2,"B. Children 6-15 years",4,4
3,33,3318,2,30,330045,3,"C. Adults 16-65 years",0,0
3,33,3318,2,30,330045,4,"D. People over 65 years o",0,0
3,33,3318,2,30,330048,1,"A. Children 0-5 years",0,0
3,33,3318,2,30,330048,2,"B. Children 6-15 years",7,21
3,33,3318,2,30,330048,3,"C. Adults 16-65 years",2,1
3,33,3318,2,30,330048,4,"D. People over 65 years o",0,0
3,33,3313,2,930,330051,1,"A. Children 0-5 years",2,4
3,33,3313,2,930,330051,2,"B. Children 6-15 years",2,6
3,33,3313,2,930,330051,3,"C. Adults 16-65 years",0,0
3,33,3313,2,930,330051,4,"D. People over 65 years o",0,0
3,33,3313,2,930,330052,1,"A. Children 0-5 years",3,3
3,33,3313,2,930,330052,2,"B. Children 6-15 years",7,7
3,33,3313,2,930,330052,3,"C. Adults 16-65 years",0,0
3,33,3313,2,930,330052,4,"D. People over 65 years o",0,0
3,33,3313,2,930,330053,1,"A. Children 0-5 years",0,0
3,33,3313,2,930,330053,2,"B. Children 6-15 years",0,0
3,33,3313,2,930,330053,3,"C. Adults 16-65 years",3,3
3,33,3313,2,930,330053,4,"D. People over 65 years o",0,0
3,33,3313,2,930,330055,1,"A. Children 0-5 years",0,0
3,33,3313,2,930,330055,2,"B. Children 6-15 years",7,7
3,33,3313,2,930,330055,3,"C. Adults 16-65 years",7,7
3,33,3313,2,930,330055,4,"D. People over 65 years o",0,0
3,33,3313,2,930,330056,1,"A. Children 0-5 years",3,3
3,33,3313,2,930,330056,2,"B. Children 6-15 years",0,0
3,33,3313,2,930,330056,3,"C. Adults 16-65 years",0,0
3,33,3313,2,930,330056,4,"D. People over 65 years o",0,0
3,33,3313,2,930,330058,1,"A. Children 0-5 years",0,0
3,33,3313,2,930,330058,2,"B. Children 6-15 years",7,14
3,33,3313,2,930,330058,3,"C. Adults 16-65 years",0,0
3,33,3313,2,930,330058,4,"D. People over 65 years o",0,0
3,33,3313,2,930,330059,1,"A. Children 0-5 years",1,2
3,33,3313,2,930,330059,2,"B. Children 6-15 years",2,4
3,33,3313,2,930,330059,3,"C. Adults 16-65 years",0,0
3,33,3313,2,930,330059,4,"D. People over 65 years o",0,0
3,33,3313,2,930,330060,1,"A. Children 0-5 years",7,14
3,33,3313,2,930,330060,2,"B. Children 6-15 years",7,7
3,33,3313,2,930,330060,3,"C. Adults 16-65 years",0,0
3,33,3313,2,930,330060,4,"D. People over 65 years o",0,0
3,33,3304,2,418,330062,1,"A. Children 0-5 years",2,2
3,33,3304,2,418,330062,2,"B. Children 6-15 years",1,1
3,33,3304,2,418,330062,3,"C. Adults 16-65 years",0,0
3,33,3304,2,418,330062,4,"D. People over 65 years o",0,0
3,33,3304,2,418,330063,1,"A. Children 0-5 years",2,2
3,33,3304,2,418,330063,2,"B. Children 6-15 years",2,2
3,33,3304,2,418,330063,3,"C. Adults 16-65 years",1,1
3,33,3304,2,418,330063,4,"D. People over 65 years o",0,0
3,33,3304,2,418,330064,1,"A. Children 0-5 years",0,0
3,33,3304,2,418,330064,2,"B. Children 6-15 years",7,14
3,33,3304,2,418,330064,3,"C. Adults 16-65 years",0,0
3,33,3304,2,418,330064,4,"D. People over 65 years o",0,0
3,33,3304,2,418,330065,1,"A. Children 0-5 years",0,0
3,33,3304,2,418,330065,2,"B. Children 6-15 years",2,2
3,33,3304,2,418,330065,3,"C. Adults 16-65 years",0,0
3,33,3304,2,418,330065,4,"D. People over 65 years o",0,0
3,33,3304,2,418,330067,1,"A. Children 0-5 years",0,0
3,33,3304,2,418,330067,2,"B. Children 6-15 years",3,6
3,33,3304,2,418,330067,3,"C. Adults 16-65 years",7,7
3,33,3304,2,418,330067,4,"D. People over 65 years o",0,0
3,33,3304,2,418,330068,1,"A. Children 0-5 years",0,0
3,33,3304,2,418,330068,2,"B. Children 6-15 years",7,7
3,33,3304,2,418,330068,3,"C. Adults 16-65 years",7,7
3,33,3304,2,418,330068,4,"D. People over 65 years o",0,0
3,33,3304,2,418,330069,1,"A. Children 0-5 years",0,0
3,33,3304,2,418,330069,2,"B. Children 6-15 years",3,3
3,33,3304,2,418,330069,3,"C. Adults 16-65 years",0,0
3,33,3304,2,418,330069,4,"D. People over 65 years o",0,0
3,33,3304,2,418,330070,1,"A. Children 0-5 years",0,0
3,33,3304,2,418,330070,2,"B. Children 6-15 years",7,7
3,33,3304,2,418,330070,3,"C. Adults 16-65 years",7,7
3,33,3304,2,418,330070,4,"D. People over 65 years o",0,0
3,33,3307,2,688,330071,1,"A. Children 0-5 years",0,0
3,33,3307,2,688,330071,2,"B. Children 6-15 years",3,3
3,33,3307,2,688,330071,3,"C. Adults 16-65 years",3,3
3,33,3307,2,688,330071,4,"D. People over 65 years o",3,3
3,33,3307,2,688,330073,1,"A. Children 0-5 years",2,6
3,33,3307,2,688,330073,2,"B. Children 6-15 years",1,1
3,33,3307,2,688,330073,3,"C. Adults 16-65 years",0,0
3,33,3307,2,688,330073,4,"D. People over 65 years o",0,0
3,33,3307,2,688,330074,1,"A. Children 0-5 years",3,3
3,33,3307,2,688,330074,2,"B. Children 6-15 years",3,3
3,33,3307,2,688,330074,3,"C. Adults 16-65 years",0,0
3,33,3307,2,688,330074,4,"D. People over 65 years o",0,0
3,33,3307,2,688,330075,1,"A. Children 0-5 years",3,3
3,33,3307,2,688,330075,2,"B. Children 6-15 years",3,3
3,33,3307,2,688,330075,3,"C. Adults 16-65 years",0,0
3,33,3307,2,688,330075,4,"D. People over 65 years o",0,0
3,33,3307,2,688,330076,1,"A. Children 0-5 years",0,0
3,33,3307,2,688,330076,2,"B. Children 6-15 years",3,6
3,33,3307,2,688,330076,3,"C. Adults 16-65 years",0,0
3,33,3307,2,688,330076,4,"D. People over 65 years o",0,0
3,33,3307,2,688,330077,1,"A. Children 0-5 years",0,0
3,33,3307,2,688,330077,2,"B. Children 6-15 years",4,4
3,33,3307,2,688,330077,3,"C. Adults 16-65 years",1,1
3,33,3307,2,688,330077,4,"D. People over 65 years o",0,0
3,33,3307,2,688,330078,1,"A. Children 0-5 years",0,0
3,33,3307,2,688,330078,2,"B. Children 6-15 years",2,4
3,33,3307,2,688,330078,3,"C. Adults 16-65 years",0,0
3,33,3307,2,688,330078,4,"D. People over 65 years o",0,0
3,33,3307,2,688,330079,1,"A. Children 0-5 years",2,4
3,33,3307,2,688,330079,2,"B. Children 6-15 years",0,0
3,33,3307,2,688,330079,3,"C. Adults 16-65 years",0,0
3,33,3307,2,688,330079,4,"D. People over 65 years o",0,0
2,34,3401,2,526,340001,1,"A. Children 0-5 years",0,0
2,34,3401,2,526,340001,2,"B. Children 6-15 years",0,0
2,34,3401,2,526,340001,3,"C. Adults 16-65 years",2,2
2,34,3401,2,526,340001,4,"D. People over 65 years o",0,0
2,34,3401,2,526,340002,1,"A. Children 0-5 years",0,0
2,34,3401,2,526,340002,2,"B. Children 6-15 years",2,5
2,34,3401,2,526,340002,3,"C. Adults 16-65 years",4,7
2,34,3401,2,526,340002,4,"D. People over 65 years o",0,0
2,34,3401,2,526,340004,1,"A. Children 0-5 years",4,8
2,34,3401,2,526,340004,2,"B. Children 6-15 years",1,3
2,34,3401,2,526,340004,3,"C. Adults 16-65 years",2,7
2,34,3401,2,526,340004,4,"D. People over 65 years o",0,0
2,34,3401,2,526,340005,1,"A. Children 0-5 years",0,0
2,34,3401,2,526,340005,2,"B. Children 6-15 years",2,2
2,34,3401,2,526,340005,3,"C. Adults 16-65 years",1,1
2,34,3401,2,526,340005,4,"D. People over 65 years o",0,0
2,34,3401,2,0,340008,1,"A. Children 0-5 years",0,0
2,34,3401,2,0,340008,2,"B. Children 6-15 years",1,2
2,34,3401,2,0,340008,3,"C. Adults 16-65 years",1,4
2,34,3401,2,0,340008,4,"D. People over 65 years o",0,0
2,34,3401,2,526,340009,1,"A. Children 0-5 years",4,6
2,34,3401,2,526,340009,2,"B. Children 6-15 years",0,0
2,34,3401,2,526,340009,3,"C. Adults 16-65 years",2,7
2,34,3401,2,526,340009,4,"D. People over 65 years o",0,0
2,34,3415,2,268,340012,1,"A. Children 0-5 years",0,0
2,34,3415,2,268,340012,2,"B. Children 6-15 years",2,5
2,34,3415,2,268,340012,3,"C. Adults 16-65 years",4,7
2,34,3415,2,268,340012,4,"D. People over 65 years o",0,0
2,34,3415,2,268,340014,1,"A. Children 0-5 years",0,0
2,34,3415,2,268,340014,2,"B. Children 6-15 years",0,0
2,34,3415,2,268,340014,3,"C. Adults 16-65 years",2,5
2,34,3415,2,268,340014,4,"D. People over 65 years o",0,0
2,34,3405,2,0,340015,1,"A. Children 0-5 years",0,0
2,34,3405,2,0,340015,2,"B. Children 6-15 years",1,3
2,34,3405,2,0,340015,3,"C. Adults 16-65 years",2,7
2,34,3405,2,0,340015,4,"D. People over 65 years o",0,0
2,34,3415,2,268,340018,1,"A. Children 0-5 years",0,0
2,34,3415,2,268,340018,2,"B. Children 6-15 years",0,0
2,34,3415,2,268,340018,3,"C. Adults 16-65 years",1,1
2,34,3415,2,268,340018,4,"D. People over 65 years o",0,0
2,34,3405,2,0,340021,1,"A. Children 0-5 years",1,3
2,34,3405,2,0,340021,2,"B. Children 6-15 years",3,7
2,34,3405,2,0,340021,3,"C. Adults 16-65 years",5,14
2,34,3405,2,0,340021,4,"D. People over 65 years o",0,0
2,34,3405,2,1706,340023,1,"A. Children 0-5 years",1,2
2,34,3405,2,1706,340023,2,"B. Children 6-15 years",2,7
2,34,3405,2,1706,340023,3,"C. Adults 16-65 years",3,6
2,34,3405,2,1706,340023,4,"D. People over 65 years o",0,0
2,34,3405,2,1706,340026,1,"A. Children 0-5 years",0,0
2,34,3405,2,1706,340026,2,"B. Children 6-15 years",3,3
2,34,3405,2,1706,340026,3,"C. Adults 16-65 years",7,7
2,34,3405,2,1706,340026,4,"D. People over 65 years o",2,2
2,34,3405,2,1706,340027,1,"A. Children 0-5 years",3,3
2,34,3405,2,1706,340027,2,"B. Children 6-15 years",7,3
2,34,3405,2,1706,340027,3,"C. Adults 16-65 years",7,3
2,34,3405,2,1706,340027,4,"D. People over 65 years o",7,3
2,34,3402,2,0,340028,1,"A. Children 0-5 years",0,0
2,34,3402,2,0,340028,2,"B. Children 6-15 years",3,7
2,34,3402,2,0,340028,3,"C. Adults 16-65 years",7,13
2,34,3402,2,0,340028,4,"D. People over 65 years o",0,0
2,34,3405,2,0,340029,1,"A. Children 0-5 years",7,12
2,34,3405,2,0,340029,2,"B. Children 6-15 years",7,10
2,34,3405,2,0,340029,3,"C. Adults 16-65 years",1,2
2,34,3405,2,0,340029,4,"D. People over 65 years o",0,0
2,34,3405,2,1706,340030,1,"A. Children 0-5 years",2,5
2,34,3405,2,1706,340030,2,"B. Children 6-15 years",4,10
2,34,3405,2,1706,340030,3,"C. Adults 16-65 years",7,14
2,34,3405,2,1706,340030,4,"D. People over 65 years o",0,0
2,34,3405,2,456,340032,1,"A. Children 0-5 years",3,3
2,34,3405,2,456,340032,2,"B. Children 6-15 years",4,4
2,34,3405,2,456,340032,3,"C. Adults 16-65 years",2,2
2,34,3405,2,456,340032,4,"D. People over 65 years o",7,7
2,34,3405,2,456,340034,1,"A. Children 0-5 years",3,4
2,34,3405,2,456,340034,2,"B. Children 6-15 years",0,0
2,34,3405,2,456,340034,3,"C. Adults 16-65 years",2,4
2,34,3405,2,456,340034,4,"D. People over 65 years o",0,0
2,34,3405,2,456,340036,1,"A. Children 0-5 years",7,7
2,34,3405,2,456,340036,2,"B. Children 6-15 years",3,3
2,34,3405,2,456,340036,3,"C. Adults 16-65 years",7,7
2,34,3405,2,456,340036,4,"D. People over 65 years o",2,2
2,34,3405,2,456,340037,1,"A. Children 0-5 years",3,3
2,34,3405,2,456,340037,2,"B. Children 6-15 years",4,4
2,34,3405,2,456,340037,3,"C. Adults 16-65 years",3,3
2,34,3405,2,456,340037,4,"D. People over 65 years o",7,7
2,34,3405,2,456,340039,1,"A. Children 0-5 years",1,2
2,34,3405,2,456,340039,2,"B. Children 6-15 years",2,3
2,34,3405,2,456,340039,3,"C. Adults 16-65 years",4,9
2,34,3405,2,456,340039,4,"D. People over 65 years o",0,0
2,34,3405,2,456,340040,1,"A. Children 0-5 years",0,0
2,34,3405,2,456,340040,2,"B. Children 6-15 years",1,3
2,34,3405,2,456,340040,3,"C. Adults 16-65 years",3,7
2,34,3405,2,456,340040,4,"D. People over 65 years o",0,0
2,34,3410,2,42,340041,1,"A. Children 0-5 years",1,4
2,34,3410,2,42,340041,2,"B. Children 6-15 years",3,6
2,34,3410,2,42,340041,3,"C. Adults 16-65 years",2,5
2,34,3410,2,42,340041,4,"D. People over 65 years o",1,2
2,34,3410,2,42,340042,1,"A. Children 0-5 years",7,10
2,34,3410,2,42,340042,2,"B. Children 6-15 years",4,7
2,34,3410,2,42,340042,3,"C. Adults 16-65 years",2,3
2,34,3410,2,42,340042,4,"D. People over 65 years o",2,4
2,34,3410,2,42,340043,1,"A. Children 0-5 years",7,3
2,34,3410,2,42,340043,2,"B. Children 6-15 years",7,3
2,34,3410,2,42,340043,3,"C. Adults 16-65 years",7,3
2,34,3410,2,42,340043,4,"D. People over 65 years o",7,3
2,34,3410,2,42,340044,1,"A. Children 0-5 years",2,6
2,34,3410,2,42,340044,2,"B. Children 6-15 years",3,10
2,34,3410,2,42,340044,3,"C. Adults 16-65 years",2,9
2,34,3410,2,42,340044,4,"D. People over 65 years o",0,0
2,34,3410,2,42,340045,1,"A. Children 0-5 years",3,5
2,34,3410,2,42,340045,2,"B. Children 6-15 years",6,12
2,34,3410,2,42,340045,3,"C. Adults 16-65 years",1,2
2,34,3410,2,42,340045,4,"D. People over 65 years o",0,0
2,34,3410,2,42,340046,1,"A. Children 0-5 years",7,3
2,34,3410,2,42,340046,2,"B. Children 6-15 years",7,2
2,34,3410,2,42,340046,3,"C. Adults 16-65 years",7,2
2,34,3410,2,42,340046,4,"D. People over 65 years o",7,3
2,34,3410,2,42,340047,1,"A. Children 0-5 years",7,3
2,34,3410,2,42,340047,2,"B. Children 6-15 years",7,3
2,34,3410,2,42,340047,3,"C. Adults 16-65 years",7,3
2,34,3410,2,42,340047,4,"D. People over 65 years o",7,3
2,34,3410,2,42,340050,1,"A. Children 0-5 years",0,0
2,34,3410,2,42,340050,2,"B. Children 6-15 years",0,0
2,34,3410,2,42,340050,3,"C. Adults 16-65 years",4,4
2,34,3410,2,42,340050,4,"D. People over 65 years o",0,0
2,34,3412,2,156,340051,1,"A. Children 0-5 years",0,0
2,34,3412,2,156,340051,2,"B. Children 6-15 years",2,7
2,34,3412,2,156,340051,3,"C. Adults 16-65 years",1,3
2,34,3412,2,156,340051,4,"D. People over 65 years o",1,4
2,34,3412,2,156,340052,1,"A. Children 0-5 years",7,3
2,34,3412,2,156,340052,2,"B. Children 6-15 years",7,3
2,34,3412,2,156,340052,3,"C. Adults 16-65 years",7,3
2,34,3412,2,156,340052,4,"D. People over 65 years o",7,3
2,34,3412,2,0,340055,1,"A. Children 0-5 years",3,3
2,34,3412,2,0,340055,2,"B. Children 6-15 years",4,4
2,34,3412,2,0,340055,3,"C. Adults 16-65 years",5,10
2,34,3412,2,0,340055,4,"D. People over 65 years o",1,6
2,34,3412,2,156,340056,1,"A. Children 0-5 years",7,3
2,34,3412,2,156,340056,2,"B. Children 6-15 years",7,3
2,34,3412,2,156,340056,3,"C. Adults 16-65 years",7,3
2,34,3412,2,156,340056,4,"D. People over 65 years o",7,3
2,34,3412,2,156,340058,1,"A. Children 0-5 years",0,0
2,34,3412,2,156,340058,2,"B. Children 6-15 years",0,0
2,34,3412,2,156,340058,3,"C. Adults 16-65 years",2,7
2,34,3412,2,156,340058,4,"D. People over 65 years o",0,0
2,34,3412,2,156,340059,1,"A. Children 0-5 years",1,3
2,34,3412,2,156,340059,2,"B. Children 6-15 years",1,2
2,34,3412,2,156,340059,3,"C. Adults 16-65 years",2,8
2,34,3412,2,156,340059,4,"D. People over 65 years o",0,0
2,34,3412,2,156,340060,1,"A. Children 0-5 years",2,2
2,34,3412,2,156,340060,2,"B. Children 6-15 years",0,0
2,34,3412,2,156,340060,3,"C. Adults 16-65 years",0,0
2,34,3412,2,156,340060,4,"D. People over 65 years o",0,0
2,34,3413,2,262,340061,1,"A. Children 0-5 years",7,3
2,34,3413,2,262,340061,2,"B. Children 6-15 years",7,3
2,34,3413,2,262,340061,3,"C. Adults 16-65 years",7,3
2,34,3413,2,262,340061,4,"D. People over 65 years o",7,3
2,34,3413,2,262,340064,1,"A. Children 0-5 years",1,3
2,34,3413,2,262,340064,2,"B. Children 6-15 years",1,2
2,34,3413,2,262,340064,3,"C. Adults 16-65 years",0,0
2,34,3413,2,262,340064,4,"D. People over 65 years o",0,0
2,34,3413,2,262,340066,1,"A. Children 0-5 years",7,3
2,34,3413,2,262,340066,2,"B. Children 6-15 years",7,3
2,34,3413,2,262,340066,3,"C. Adults 16-65 years",7,3
2,34,3413,2,262,340066,4,"D. People over 65 years o",5,3
2,34,3413,2,262,340067,1,"A. Children 0-5 years",7,3
2,34,3413,2,262,340067,2,"B. Children 6-15 years",7,3
2,34,3413,2,262,340067,3,"C. Adults 16-65 years",7,3
2,34,3413,2,262,340067,4,"D. People over 65 years o",7,3
2,34,3413,2,262,340068,1,"A. Children 0-5 years",7,14
2,34,3413,2,262,340068,2,"B. Children 6-15 years",2,4
2,34,3413,2,262,340068,3,"C. Adults 16-65 years",1,3
2,34,3413,2,262,340068,4,"D. People over 65 years o",2,6
2,34,3413,2,262,340069,1,"A. Children 0-5 years",3,9
2,34,3413,2,262,340069,2,"B. Children 6-15 years",0,0
2,34,3413,2,262,340069,3,"C. Adults 16-65 years",1,3
2,34,3413,2,262,340069,4,"D. People over 65 years o",0,0
2,34,3413,2,262,340070,1,"A. Children 0-5 years",7,10
2,34,3413,2,262,340070,2,"B. Children 6-15 years",3,12
2,34,3413,2,262,340070,3,"C. Adults 16-65 years",2,7
2,34,3413,2,262,340070,4,"D. People over 65 years o",1,3
2,34,3403,2,198,340071,1,"A. Children 0-5 years",1,3
2,34,3403,2,198,340071,2,"B. Children 6-15 years",2,6
2,34,3403,2,198,340071,3,"C. Adults 16-65 years",1,4
2,34,3403,2,198,340071,4,"D. People over 65 years o",0,0
2,34,3403,2,198,340072,1,"A. Children 0-5 years",2,6
2,34,3403,2,198,340072,2,"B. Children 6-15 years",0,0
2,34,3403,2,198,340072,3,"C. Adults 16-65 years",1,2
2,34,3403,2,198,340072,4,"D. People over 65 years o",1,3
2,34,3403,2,198,340076,1,"A. Children 0-5 years",1,4
2,34,3403,2,198,340076,2,"B. Children 6-15 years",2,8
2,34,3403,2,198,340076,3,"C. Adults 16-65 years",1,3
2,34,3403,2,198,340076,4,"D. People over 65 years o",0,0
2,34,3403,2,198,340077,1,"A. Children 0-5 years",7,3
2,34,3403,2,198,340077,2,"B. Children 6-15 years",7,3
2,34,3403,2,198,340077,3,"C. Adults 16-65 years",7,3
2,34,3403,2,198,340077,4,"D. People over 65 years o",7,3
2,34,3403,2,198,340078,1,"A. Children 0-5 years",0,0
2,34,3403,2,198,340078,2,"B. Children 6-15 years",2,0
2,34,3403,2,198,340078,3,"C. Adults 16-65 years",2,7
2,34,3403,2,198,340078,4,"D. People over 65 years o",4,10
2,34,3403,2,198,340080,1,"A. Children 0-5 years",7,3
2,34,3403,2,198,340080,2,"B. Children 6-15 years",7,3
2,34,3403,2,198,340080,3,"C. Adults 16-65 years",7,3
2,34,3403,2,198,340080,4,"D. People over 65 years o",7,3
2,34,3408,2,870,340081,1,"A. Children 0-5 years",7,3
2,34,3408,2,870,340081,2,"B. Children 6-15 years",7,3
2,34,3408,2,870,340081,3,"C. Adults 16-65 years",7,3
2,34,3408,2,870,340081,4,"D. People over 65 years o",7,3
2,34,3408,2,870,340082,1,"A. Children 0-5 years",2,3
2,34,3408,2,870,340082,2,"B. Children 6-15 years",2,4
2,34,3408,2,870,340082,3,"C. Adults 16-65 years",3,6
2,34,3408,2,870,340082,4,"D. People over 65 years o",1,2
2,34,3408,2,870,340083,1,"A. Children 0-5 years",7,3
2,34,3408,2,870,340083,2,"B. Children 6-15 years",7,3
2,34,3408,2,870,340083,3,"C. Adults 16-65 years",7,3
2,34,3408,2,870,340083,4,"D. People over 65 years o",7,3
2,34,3408,2,870,340084,1,"A. Children 0-5 years",3,7
2,34,3408,2,870,340084,2,"B. Children 6-15 years",3,9
2,34,3408,2,870,340084,3,"C. Adults 16-65 years",2,5
2,34,3408,2,870,340084,4,"D. People over 65 years o",2,6
2,34,3408,2,870,340086,1,"A. Children 0-5 years",7,3
2,34,3408,2,870,340086,2,"B. Children 6-15 years",7,3
2,34,3408,2,870,340086,3,"C. Adults 16-65 years",7,3
2,34,3408,2,870,340086,4,"D. People over 65 years o",7,3
2,34,3408,2,870,340088,1,"A. Children 0-5 years",3,7
2,34,3408,2,870,340088,2,"B. Children 6-15 years",2,8
2,34,3408,2,870,340088,3,"C. Adults 16-65 years",1,3
2,34,3408,2,870,340088,4,"D. People over 65 years o",0,0
2,34,3408,2,870,340089,1,"A. Children 0-5 years",4,12
2,34,3408,2,870,340089,2,"B. Children 6-15 years",5,12
2,34,3408,2,870,340089,3,"C. Adults 16-65 years",4,10
2,34,3408,2,870,340089,4,"D. People over 65 years o",2,4
2,34,3408,2,870,340090,1,"A. Children 0-5 years",0,0
