"hhid","zone","state","lga","sector","ea","item_cd","item_desc","item_other","sa4q1","tracked_obs"
330058,3,33,3313,2,930,321,"Sickle",,1,0
330058,3,33,3313,2,930,322,"Other (Specify)1",,,
330059,3,33,3313,2,930,301,"Tractor",,0,0
330059,3,33,3313,2,930,302,"Plough",,0,0
330059,3,33,3313,2,930,303,"Trailer/Cart",,0,0
330059,3,33,3313,2,930,304,"Ridger",,0,0
330059,3,33,3313,2,930,305,"Planter",,0,0
330059,3,33,3313,2,930,306,"Pickup",,0,0
330059,3,33,3313,2,930,307,"Harvester",,0,0
330059,3,33,3313,2,930,308,"Water pump",,0,0
330059,3,33,3313,2,930,309,"Sprinkler",,0,0
330059,3,33,3313,2,930,310,"Other animal drawn e",,0,0
330059,3,33,3313,2,930,311,"Other tractor drawn",,0,0
330059,3,33,3313,2,930,312,"Sprayer",,0,0
330059,3,33,3313,2,930,313,"Outboard motor",,0,0
330059,3,33,3313,2,930,314,"Canoe",,0,0
330059,3,33,3313,2,930,315,"Boat",,0,0
330059,3,33,3313,2,930,316,"Fishing net",,0,0
330059,3,33,3313,2,930,317,"Safety equipment(fis",,0,0
330059,3,33,3313,2,930,318,"Wheelbarrow",,0,0
330059,3,33,3313,2,930,319,"Cutlass","1 CUTLASS",1,0
330059,3,33,3313,2,930,320,"Hoe","2 HOES",2,0
330059,3,33,3313,2,930,321,"Sickle","2 SICKLES",2,0
330059,3,33,3313,2,930,322,"Other (Specify)1",,,
330060,3,33,3313,2,930,301,"Tractor",,0,0
330060,3,33,3313,2,930,302,"Plough",,0,0
330060,3,33,3313,2,930,303,"Trailer/Cart",,0,0
330060,3,33,3313,2,930,304,"Ridger",,0,0
330060,3,33,3313,2,930,305,"Planter",,0,0
330060,3,33,3313,2,930,306,"Pickup",,0,0
330060,3,33,3313,2,930,307,"Harvester",,0,0
330060,3,33,3313,2,930,308,"Water pump",,0,0
330060,3,33,3313,2,930,309,"Sprinkler",,0,0
330060,3,33,3313,2,930,310,"Other animal drawn e",,0,0
330060,3,33,3313,2,930,311,"Other tractor drawn",,0,0
330060,3,33,3313,2,930,312,"Sprayer",,0,0
330060,3,33,3313,2,930,313,"Outboard motor",,0,0
330060,3,33,3313,2,930,314,"Canoe",,0,0
330060,3,33,3313,2,930,315,"Boat",,0,0
330060,3,33,3313,2,930,316,"Fishing net",,0,0
330060,3,33,3313,2,930,317,"Safety equipment(fis",,0,0
330060,3,33,3313,2,930,318,"Wheelbarrow",,0,0
330060,3,33,3313,2,930,319,"Cutlass","2 SMALL CUTLASS",2,0
330060,3,33,3313,2,930,320,"Hoe","1 HOE",1,0
330060,3,33,3313,2,930,321,"Sickle","1 SICKLE",1,0
330060,3,33,3313,2,930,322,"Other (Specify)1",,,
330061,3,33,3304,2,418,301,"Tractor",,0,0
330061,3,33,3304,2,418,302,"Plough",,0,0
330061,3,33,3304,2,418,303,"Trailer/Cart",,0,0
330061,3,33,3304,2,418,304,"Ridger",,0,0
330061,3,33,3304,2,418,305,"Planter",,0,0
330061,3,33,3304,2,418,306,"Pickup",,0,0
330061,3,33,3304,2,418,307,"Harvester",,0,0
330061,3,33,3304,2,418,308,"Water pump",,0,0
330061,3,33,3304,2,418,309,"Sprinkler",,0,0
330061,3,33,3304,2,418,310,"Other animal drawn e",,0,0
330061,3,33,3304,2,418,311,"Other tractor drawn",,0,0
330061,3,33,3304,2,418,312,"Sprayer",,0,0
330061,3,33,3304,2,418,313,"Outboard motor",,0,0
330061,3,33,3304,2,418,314,"Canoe",,0,0
330061,3,33,3304,2,418,315,"Boat",,0,0
330061,3,33,3304,2,418,316,"Fishing net",,0,0
330061,3,33,3304,2,418,317,"Safety equipment(fis",,0,0
330061,3,33,3304,2,418,318,"Wheelbarrow",,0,0
330061,3,33,3304,2,418,319,"Cutlass","1 CUTLASS",1,0
330061,3,33,3304,2,418,320,"Hoe","2 BIG HOES",2,0
330061,3,33,3304,2,418,321,"Sickle","2 SICKLES",2,0
330061,3,33,3304,2,418,322,"Other (Specify)1",,,
330062,3,33,3304,2,418,301,"Tractor",,0,0
330062,3,33,3304,2,418,302,"Plough",,0,0
330062,3,33,3304,2,418,303,"Trailer/Cart",,0,0
330062,3,33,3304,2,418,304,"Ridger",,0,0
330062,3,33,3304,2,418,305,"Planter",,0,0
330062,3,33,3304,2,418,306,"Pickup",,0,0
330062,3,33,3304,2,418,307,"Harvester",,0,0
330062,3,33,3304,2,418,308,"Water pump",,0,0
330062,3,33,3304,2,418,309,"Sprinkler",,0,0
330062,3,33,3304,2,418,310,"Other animal drawn e",,0,0
330062,3,33,3304,2,418,311,"Other tractor drawn",,0,0
330062,3,33,3304,2,418,312,"Sprayer",,0,0
330062,3,33,3304,2,418,313,"Outboard motor",,0,0
330062,3,33,3304,2,418,314,"Canoe",,0,0
330062,3,33,3304,2,418,315,"Boat",,0,0
330062,3,33,3304,2,418,316,"Fishing net",,0,0
330062,3,33,3304,2,418,317,"Safety equipment(fis",,0,0
330062,3,33,3304,2,418,318,"Wheelbarrow",,0,0
330062,3,33,3304,2,418,319,"Cutlass","1 CUTLASS",1,0
330062,3,33,3304,2,418,320,"Hoe","2 BIG HOES",2,0
330062,3,33,3304,2,418,321,"Sickle","1 SICKLE",1,0
330062,3,33,3304,2,418,322,"Other (Specify)1",,,
330063,3,33,3304,2,418,301,"Tractor",,0,0
330063,3,33,3304,2,418,302,"Plough",,0,0
330063,3,33,3304,2,418,303,"Trailer/Cart",,0,0
330063,3,33,3304,2,418,304,"Ridger",,0,0
330063,3,33,3304,2,418,305,"Planter",,0,0
330063,3,33,3304,2,418,306,"Pickup",,0,0
330063,3,33,3304,2,418,307,"Harvester",,0,0
330063,3,33,3304,2,418,308,"Water pump",,0,0
330063,3,33,3304,2,418,309,"Sprinkler",,0,0
330063,3,33,3304,2,418,310,"Other animal drawn e",,0,0
330063,3,33,3304,2,418,311,"Other tractor drawn",,0,0
330063,3,33,3304,2,418,312,"Sprayer",,0,0
330063,3,33,3304,2,418,313,"Outboard motor",,0,0
330063,3,33,3304,2,418,314,"Canoe",,0,0
330063,3,33,3304,2,418,315,"Boat",,0,0
330063,3,33,3304,2,418,316,"Fishing net",,0,0
330063,3,33,3304,2,418,317,"Safety equipment(fis",,0,0
330063,3,33,3304,2,418,318,"Wheelbarrow",,0,0
330063,3,33,3304,2,418,319,"Cutlass","1 CUTLASS",1,0
330063,3,33,3304,2,418,320,"Hoe","2 BIG HOES",2,0
330063,3,33,3304,2,418,321,"Sickle","2 SICKLES",2,0
330063,3,33,3304,2,418,322,"Other (Specify)1",,,
330064,3,33,3304,2,418,301,"Tractor",,0,0
330064,3,33,3304,2,418,302,"Plough",,0,0
330064,3,33,3304,2,418,303,"Trailer/Cart",,0,0
330064,3,33,3304,2,418,304,"Ridger",,0,0
330064,3,33,3304,2,418,305,"Planter",,0,0
330064,3,33,3304,2,418,306,"Pickup",,0,0
330064,3,33,3304,2,418,307,"Harvester",,0,0
330064,3,33,3304,2,418,308,"Water pump",,0,0
330064,3,33,3304,2,418,309,"Sprinkler",,0,0
330064,3,33,3304,2,418,310,"Other animal drawn e",,0,0
330064,3,33,3304,2,418,311,"Other tractor drawn",,0,0
330064,3,33,3304,2,418,312,"Sprayer",,0,0
330064,3,33,3304,2,418,313,"Outboard motor",,0,0
330064,3,33,3304,2,418,314,"Canoe",,0,0
330064,3,33,3304,2,418,315,"Boat",,0,0
330064,3,33,3304,2,418,316,"Fishing net",,0,0
330064,3,33,3304,2,418,317,"Safety equipment(fis",,0,0
330064,3,33,3304,2,418,318,"Wheelbarrow",,0,0
330064,3,33,3304,2,418,319,"Cutlass","2 BIG CUTLASS",2,0
330064,3,33,3304,2,418,320,"Hoe","2 BIG HOES",2,0
330064,3,33,3304,2,418,321,"Sickle","1 SICKLE",1,0
330064,3,33,3304,2,418,322,"Other (Specify)1",,,
330065,3,33,3304,2,418,301,"Tractor",,0,0
330065,3,33,3304,2,418,302,"Plough",,0,0
330065,3,33,3304,2,418,303,"Trailer/Cart",,0,0
330065,3,33,3304,2,418,304,"Ridger",,0,0
330065,3,33,3304,2,418,305,"Planter",,0,0
330065,3,33,3304,2,418,306,"Pickup",,0,0
330065,3,33,3304,2,418,307,"Harvester",,0,0
330065,3,33,3304,2,418,308,"Water pump",,0,0
330065,3,33,3304,2,418,309,"Sprinkler",,0,0
330065,3,33,3304,2,418,310,"Other animal drawn e",,0,0
330065,3,33,3304,2,418,311,"Other tractor drawn",,0,0
330065,3,33,3304,2,418,312,"Sprayer",,0,0
330065,3,33,3304,2,418,313,"Outboard motor",,0,0
330065,3,33,3304,2,418,314,"Canoe",,0,0
330065,3,33,3304,2,418,315,"Boat",,0,0
330065,3,33,3304,2,418,316,"Fishing net",,0,0
330065,3,33,3304,2,418,317,"Safety equipment(fis",,0,0
330065,3,33,3304,2,418,318,"Wheelbarrow",,0,0
330065,3,33,3304,2,418,319,"Cutlass","1 CUTLASS",1,0
330065,3,33,3304,2,418,320,"Hoe","2 BIG HOES",2,0
330065,3,33,3304,2,418,321,"Sickle","2 SICKLES",2,0
330065,3,33,3304,2,418,322,"Other (Specify)1",,,
330066,3,33,3304,2,418,301,"Tractor",,0,0
330066,3,33,3304,2,418,302,"Plough",,0,0
330066,3,33,3304,2,418,303,"Trailer/Cart",,0,0
330066,3,33,3304,2,418,304,"Ridger",,0,0
330066,3,33,3304,2,418,305,"Planter",,0,0
330066,3,33,3304,2,418,306,"Pickup",,0,0
330066,3,33,3304,2,418,307,"Harvester",,0,0
330066,3,33,3304,2,418,308,"Water pump",,0,0
330066,3,33,3304,2,418,309,"Sprinkler",,0,0
330066,3,33,3304,2,418,310,"Other animal drawn e",,0,0
330066,3,33,3304,2,418,311,"Other tractor drawn",,0,0
330066,3,33,3304,2,418,312,"Sprayer",,0,0
330066,3,33,3304,2,418,313,"Outboard motor",,0,0
330066,3,33,3304,2,418,314,"Canoe",,0,0
330066,3,33,3304,2,418,315,"Boat",,0,0
330066,3,33,3304,2,418,316,"Fishing net",,0,0
330066,3,33,3304,2,418,317,"Safety equipment(fis",,0,0
330066,3,33,3304,2,418,318,"Wheelbarrow",,0,0
330066,3,33,3304,2,418,319,"Cutlass","2 BIG CUTLASS",2,0
330066,3,33,3304,2,418,320,"Hoe","1 HOE",1,0
330066,3,33,3304,2,418,321,"Sickle","1SICKLE",1,0
330066,3,33,3304,2,418,322,"Other (Specify)1",,,
330067,3,33,3304,2,418,301,"Tractor",,0,0
330067,3,33,3304,2,418,302,"Plough",,0,0
330067,3,33,3304,2,418,303,"Trailer/Cart",,0,0
330067,3,33,3304,2,418,304,"Ridger",,0,0
330067,3,33,3304,2,418,305,"Planter",,0,0
330067,3,33,3304,2,418,306,"Pickup",,0,0
330067,3,33,3304,2,418,307,"Harvester",,0,0
330067,3,33,3304,2,418,308,"Water pump",,0,0
330067,3,33,3304,2,418,309,"Sprinkler",,0,0
330067,3,33,3304,2,418,310,"Other animal drawn e",,0,0
330067,3,33,3304,2,418,311,"Other tractor drawn",,0,0
330067,3,33,3304,2,418,312,"Sprayer",,0,0
330067,3,33,3304,2,418,313,"Outboard motor",,0,0
330067,3,33,3304,2,418,314,"Canoe",,0,0
330067,3,33,3304,2,418,315,"Boat",,0,0
330067,3,33,3304,2,418,316,"Fishing net",,0,0
330067,3,33,3304,2,418,317,"Safety equipment(fis",,0,0
330067,3,33,3304,2,418,318,"Wheelbarrow",,0,0
330067,3,33,3304,2,418,319,"Cutlass",,1,0
330067,3,33,3304,2,418,320,"Hoe",,1,0
330067,3,33,3304,2,418,321,"Sickle",,1,0
330067,3,33,3304,2,418,322,"Other (Specify)1",,,
330068,3,33,3304,2,418,301,"Tractor",,0,0
330068,3,33,3304,2,418,302,"Plough",,0,0
330068,3,33,3304,2,418,303,"Trailer/Cart",,0,0
330068,3,33,3304,2,418,304,"Ridger",,0,0
330068,3,33,3304,2,418,305,"Planter",,0,0
330068,3,33,3304,2,418,306,"Pickup",,0,0
330068,3,33,3304,2,418,307,"Harvester",,0,0
330068,3,33,3304,2,418,308,"Water pump",,0,0
330068,3,33,3304,2,418,309,"Sprinkler",,0,0
330068,3,33,3304,2,418,310,"Other animal drawn e",,0,0
330068,3,33,3304,2,418,311,"Other tractor drawn",,0,0
330068,3,33,3304,2,418,312,"Sprayer",,0,0
330068,3,33,3304,2,418,313,"Outboard motor",,0,0
330068,3,33,3304,2,418,314,"Canoe",,0,0
330068,3,33,3304,2,418,315,"Boat",,0,0
330068,3,33,3304,2,418,316,"Fishing net",,0,0
330068,3,33,3304,2,418,317,"Safety equipment(fis",,0,0
330068,3,33,3304,2,418,318,"Wheelbarrow",,0,0
330068,3,33,3304,2,418,319,"Cutlass","2 CUTLASS",2,0
330068,3,33,3304,2,418,320,"Hoe","4 BIG HOES",4,0
330068,3,33,3304,2,418,321,"Sickle","2 SJCKLES",2,0
330068,3,33,3304,2,418,322,"Other (Specify)1",,,
330069,3,33,3304,2,418,301,"Tractor",,0,0
330069,3,33,3304,2,418,302,"Plough",,0,0
330069,3,33,3304,2,418,303,"Trailer/Cart",,0,0
330069,3,33,3304,2,418,304,"Ridger",,0,0
330069,3,33,3304,2,418,305,"Planter",,0,0
330069,3,33,3304,2,418,306,"Pickup",,0,0
330069,3,33,3304,2,418,307,"Harvester",,0,0
330069,3,33,3304,2,418,308,"Water pump",,0,0
330069,3,33,3304,2,418,309,"Sprinkler",,0,0
330069,3,33,3304,2,418,310,"Other animal drawn e",,0,0
330069,3,33,3304,2,418,311,"Other tractor drawn",,0,0
330069,3,33,3304,2,418,312,"Sprayer",,0,0
330069,3,33,3304,2,418,313,"Outboard motor",,0,0
330069,3,33,3304,2,418,314,"Canoe",,0,0
330069,3,33,3304,2,418,315,"Boat",,0,0
330069,3,33,3304,2,418,316,"Fishing net",,0,0
330069,3,33,3304,2,418,317,"Safety equipment(fis",,0,0
330069,3,33,3304,2,418,318,"Wheelbarrow",,0,0
330069,3,33,3304,2,418,319,"Cutlass","1 BIG & 1 SMALL",2,0
330069,3,33,3304,2,418,320,"Hoe","1 BIG & 1 SMALL HOE",2,0
330069,3,33,3304,2,418,321,"Sickle","1 SICKLE",1,0
330069,3,33,3304,2,418,322,"Other (Specify)1",,,
330070,3,33,3304,2,418,301,"Tractor",,0,0
330070,3,33,3304,2,418,302,"Plough",,0,0
330070,3,33,3304,2,418,303,"Trailer/Cart",,0,0
330070,3,33,3304,2,418,304,"Ridger",,0,0
330070,3,33,3304,2,418,305,"Planter",,0,0
330070,3,33,3304,2,418,306,"Pickup",,0,0
330070,3,33,3304,2,418,307,"Harvester",,0,0
330070,3,33,3304,2,418,308,"Water pump",,0,0
330070,3,33,3304,2,418,309,"Sprinkler",,0,0
330070,3,33,3304,2,418,310,"Other animal drawn e",,0,0
330070,3,33,3304,2,418,311,"Other tractor drawn",,0,0
330070,3,33,3304,2,418,312,"Sprayer",,0,0
330070,3,33,3304,2,418,313,"Outboard motor",,0,0
330070,3,33,3304,2,418,314,"Canoe",,0,0
330070,3,33,3304,2,418,315,"Boat",,0,0
330070,3,33,3304,2,418,316,"Fishing net",,0,0
330070,3,33,3304,2,418,317,"Safety equipment(fis",,0,0
330070,3,33,3304,2,418,318,"Wheelbarrow",,0,0
330070,3,33,3304,2,418,319,"Cutlass","1 BIG AND 1 SMALL",2,0
330070,3,33,3304,2,418,320,"Hoe","2 BIG HOES",2,0
330070,3,33,3304,2,418,321,"Sickle","1 SICKLE",1,0
330070,3,33,3304,2,418,322,"Other (Specify)1",,,
330071,3,33,3307,2,688,301,"Tractor",,0,0
330071,3,33,3307,2,688,302,"Plough",,0,0
330071,3,33,3307,2,688,303,"Trailer/Cart",,0,0
330071,3,33,3307,2,688,304,"Ridger",,0,0
330071,3,33,3307,2,688,305,"Planter",,0,0
330071,3,33,3307,2,688,306,"Pickup",,0,0
330071,3,33,3307,2,688,307,"Harvester",,0,0
330071,3,33,3307,2,688,308,"Water pump",,0,0
330071,3,33,3307,2,688,309,"Sprinkler",,0,0
330071,3,33,3307,2,688,310,"Other animal drawn e",,0,0
330071,3,33,3307,2,688,311,"Other tractor drawn",,0,0
330071,3,33,3307,2,688,312,"Sprayer",,0,0
330071,3,33,3307,2,688,313,"Outboard motor",,0,0
330071,3,33,3307,2,688,314,"Canoe",,0,0
330071,3,33,3307,2,688,315,"Boat",,0,0
330071,3,33,3307,2,688,316,"Fishing net",,0,0
330071,3,33,3307,2,688,317,"Safety equipment(fis",,0,0
330071,3,33,3307,2,688,318,"Wheelbarrow",,0,0
330071,3,33,3307,2,688,319,"Cutlass","2 BIG CUTLASS",2,0
330071,3,33,3307,2,688,320,"Hoe","1 BIG HOE",1,0
330071,3,33,3307,2,688,321,"Sickle","1 SICKLE",1,0
330071,3,33,3307,2,688,322,"Other (Specify)1",,,
330072,3,33,3307,2,688,301,"Tractor",,0,0
330072,3,33,3307,2,688,302,"Plough",,0,0
330072,3,33,3307,2,688,303,"Trailer/Cart",,0,0
330072,3,33,3307,2,688,304,"Ridger",,0,0
330072,3,33,3307,2,688,305,"Planter",,0,0
330072,3,33,3307,2,688,306,"Pickup",,0,0
330072,3,33,3307,2,688,307,"Harvester",,0,0
330072,3,33,3307,2,688,308,"Water pump",,0,0
330072,3,33,3307,2,688,309,"Sprinkler",,0,0
330072,3,33,3307,2,688,310,"Other animal drawn e",,0,0
330072,3,33,3307,2,688,311,"Other tractor drawn",,0,0
330072,3,33,3307,2,688,312,"Sprayer",,0,0
330072,3,33,3307,2,688,313,"Outboard motor",,0,0
330072,3,33,3307,2,688,314,"Canoe",,0,0
330072,3,33,3307,2,688,315,"Boat",,0,0
330072,3,33,3307,2,688,316,"Fishing net",,0,0
330072,3,33,3307,2,688,317,"Safety equipment(fis",,0,0
330072,3,33,3307,2,688,318,"Wheelbarrow",,0,0
330072,3,33,3307,2,688,319,"Cutlass","1 CUTLASS",1,0
330072,3,33,3307,2,688,320,"Hoe","2 BIG HOES",2,0
330072,3,33,3307,2,688,321,"Sickle","2 SICKLES",2,0
330072,3,33,3307,2,688,322,"Other (Specify)1",,,
330073,3,33,3307,2,688,301,"Tractor",,0,0
330073,3,33,3307,2,688,302,"Plough",,0,0
330073,3,33,3307,2,688,303,"Trailer/Cart",,0,0
330073,3,33,3307,2,688,304,"Ridger",,0,0
330073,3,33,3307,2,688,305,"Planter",,0,0
330073,3,33,3307,2,688,306,"Pickup",,0,0
330073,3,33,3307,2,688,307,"Harvester",,0,0
330073,3,33,3307,2,688,308,"Water pump",,0,0
330073,3,33,3307,2,688,309,"Sprinkler",,0,0
330073,3,33,3307,2,688,310,"Other animal drawn e",,0,0
330073,3,33,3307,2,688,311,"Other tractor drawn",,0,0
330073,3,33,3307,2,688,312,"Sprayer",,0,0
330073,3,33,3307,2,688,313,"Outboard motor",,0,0
330073,3,33,3307,2,688,314,"Canoe",,0,0
330073,3,33,3307,2,688,315,"Boat",,0,0
330073,3,33,3307,2,688,316,"Fishing net",,0,0
330073,3,33,3307,2,688,317,"Safety equipment(fis",,0,0
330073,3,33,3307,2,688,318,"Wheelbarrow",,0,0
330073,3,33,3307,2,688,319,"Cutlass",,1,0
330073,3,33,3307,2,688,320,"Hoe",,3,0
330073,3,33,3307,2,688,321,"Sickle",,3,0
330073,3,33,3307,2,688,322,"Other (Specify)1",,,
330074,3,33,3307,2,688,301,"Tractor",,0,0
330074,3,33,3307,2,688,302,"Plough",,0,0
330074,3,33,3307,2,688,303,"Trailer/Cart",,0,0
330074,3,33,3307,2,688,304,"Ridger",,0,0
330074,3,33,3307,2,688,305,"Planter",,0,0
330074,3,33,3307,2,688,306,"Pickup",,0,0
330074,3,33,3307,2,688,307,"Harvester",,0,0
330074,3,33,3307,2,688,308,"Water pump",,0,0
330074,3,33,3307,2,688,309,"Sprinkler",,0,0
330074,3,33,3307,2,688,310,"Other animal drawn e",,0,0
330074,3,33,3307,2,688,311,"Other tractor drawn",,0,0
330074,3,33,3307,2,688,312,"Sprayer",,0,0
330074,3,33,3307,2,688,313,"Outboard motor",,0,0
330074,3,33,3307,2,688,314,"Canoe",,0,0
330074,3,33,3307,2,688,315,"Boat",,0,0
330074,3,33,3307,2,688,316,"Fishing net",,0,0
330074,3,33,3307,2,688,317,"Safety equipment(fis",,0,0
330074,3,33,3307,2,688,318,"Wheelbarrow",,0,0
330074,3,33,3307,2,688,319,"Cutlass",,1,0
330074,3,33,3307,2,688,320,"Hoe",,2,0
330074,3,33,3307,2,688,321,"Sickle",,2,0
330074,3,33,3307,2,688,322,"Other (Specify)1",,,
330075,3,33,3307,2,688,301,"Tractor",,0,0
330075,3,33,3307,2,688,302,"Plough",,0,0
330075,3,33,3307,2,688,303,"Trailer/Cart",,0,0
330075,3,33,3307,2,688,304,"Ridger",,0,0
330075,3,33,3307,2,688,305,"Planter",,0,0
330075,3,33,3307,2,688,306,"Pickup",,0,0
330075,3,33,3307,2,688,307,"Harvester",,0,0
330075,3,33,3307,2,688,308,"Water pump",,0,0
330075,3,33,3307,2,688,309,"Sprinkler",,0,0
330075,3,33,3307,2,688,310,"Other animal drawn e",,0,0
330075,3,33,3307,2,688,311,"Other tractor drawn",,0,0
330075,3,33,3307,2,688,312,"Sprayer",,0,0
330075,3,33,3307,2,688,313,"Outboard motor",,0,0
330075,3,33,3307,2,688,314,"Canoe",,0,0
330075,3,33,3307,2,688,315,"Boat",,0,0
330075,3,33,3307,2,688,316,"Fishing net",,0,0
330075,3,33,3307,2,688,317,"Safety equipment(fis",,0,0
330075,3,33,3307,2,688,318,"Wheelbarrow",,0,0
330075,3,33,3307,2,688,319,"Cutlass",,1,0
330075,3,33,3307,2,688,320,"Hoe",,2,0
330075,3,33,3307,2,688,321,"Sickle",,2,0
330075,3,33,3307,2,688,322,"Other (Specify)1",,,
330076,3,33,3307,2,688,301,"Tractor",,0,0
330076,3,33,3307,2,688,302,"Plough",,0,0
330076,3,33,3307,2,688,303,"Trailer/Cart",,0,0
330076,3,33,3307,2,688,304,"Ridger",,0,0
330076,3,33,3307,2,688,305,"Planter",,0,0
330076,3,33,3307,2,688,306,"Pickup",,0,0
330076,3,33,3307,2,688,307,"Harvester",,0,0
330076,3,33,3307,2,688,308,"Water pump",,0,0
330076,3,33,3307,2,688,309,"Sprinkler",,0,0
330076,3,33,3307,2,688,310,"Other animal drawn e",,0,0
330076,3,33,3307,2,688,311,"Other tractor drawn",,0,0
330076,3,33,3307,2,688,312,"Sprayer",,0,0
330076,3,33,3307,2,688,313,"Outboard motor",,0,0
330076,3,33,3307,2,688,314,"Canoe",,0,0
330076,3,33,3307,2,688,315,"Boat",,0,0
330076,3,33,3307,2,688,316,"Fishing net",,0,0
330076,3,33,3307,2,688,317,"Safety equipment(fis",,0,0
330076,3,33,3307,2,688,318,"Wheelbarrow",,0,0
330076,3,33,3307,2,688,319,"Cutlass","1 BIG & SMALL CUTLAS",2,0
330076,3,33,3307,2,688,320,"Hoe","2 BIG & 1 SMALL HOES",3,0
330076,3,33,3307,2,688,321,"Sickle","2 BIG SICKLES",2,0
330076,3,33,3307,2,688,322,"Other (Specify)1",,,
330077,3,33,3307,2,688,301,"Tractor",,0,0
330077,3,33,3307,2,688,302,"Plough",,0,0
330077,3,33,3307,2,688,303,"Trailer/Cart",,0,0
330077,3,33,3307,2,688,304,"Ridger",,0,0
330077,3,33,3307,2,688,305,"Planter",,0,0
330077,3,33,3307,2,688,306,"Pickup",,0,0
330077,3,33,3307,2,688,307,"Harvester",,0,0
330077,3,33,3307,2,688,308,"Water pump",,0,0
330077,3,33,3307,2,688,309,"Sprinkler",,0,0
330077,3,33,3307,2,688,310,"Other animal drawn e",,0,0
330077,3,33,3307,2,688,311,"Other tractor drawn",,0,0
330077,3,33,3307,2,688,312,"Sprayer",,0,0
330077,3,33,3307,2,688,313,"Outboard motor",,0,0
330077,3,33,3307,2,688,314,"Canoe",,0,0
330077,3,33,3307,2,688,315,"Boat",,0,0
330077,3,33,3307,2,688,316,"Fishing net",,0,0
330077,3,33,3307,2,688,317,"Safety equipment(fis",,0,0
330077,3,33,3307,2,688,318,"Wheelbarrow",,0,0
330077,3,33,3307,2,688,319,"Cutlass","1 CUTLASS",1,0
330077,3,33,3307,2,688,320,"Hoe","3 BIG HOES",3,0
330077,3,33,3307,2,688,321,"Sickle","2 SICKLES",2,0
330077,3,33,3307,2,688,322,"Other (Specify)1",,,
330078,3,33,3307,2,688,301,"Tractor",,0,0
330078,3,33,3307,2,688,302,"Plough",,0,0
330078,3,33,3307,2,688,303,"Trailer/Cart",,0,0
330078,3,33,3307,2,688,304,"Ridger",,0,0
330078,3,33,3307,2,688,305,"Planter",,0,0
330078,3,33,3307,2,688,306,"Pickup",,0,0
330078,3,33,3307,2,688,307,"Harvester",,0,0
330078,3,33,3307,2,688,308,"Water pump",,0,0
330078,3,33,3307,2,688,309,"Sprinkler",,0,0
330078,3,33,3307,2,688,310,"Other animal drawn e",,0,0
330078,3,33,3307,2,688,311,"Other tractor drawn",,0,0
330078,3,33,3307,2,688,312,"Sprayer",,0,0
330078,3,33,3307,2,688,313,"Outboard motor",,0,0
330078,3,33,3307,2,688,314,"Canoe",,0,0
330078,3,33,3307,2,688,315,"Boat",,0,0
330078,3,33,3307,2,688,316,"Fishing net",,0,0
330078,3,33,3307,2,688,317,"Safety equipment(fis",,0,0
330078,3,33,3307,2,688,318,"Wheelbarrow",,0,0
330078,3,33,3307,2,688,319,"Cutlass","2 BIG CUTLASS",2,0
330078,3,33,3307,2,688,320,"Hoe","2 BIG HOES",2,0
330078,3,33,3307,2,688,321,"Sickle","1 SICKLE",1,0
330078,3,33,3307,2,688,322,"Other (Specify)1",,,
330079,3,33,3307,2,688,301,"Tractor",,0,0
330079,3,33,3307,2,688,302,"Plough",,0,0
330079,3,33,3307,2,688,303,"Trailer/Cart",,0,0
330079,3,33,3307,2,688,304,"Ridger",,0,0
330079,3,33,3307,2,688,305,"Planter",,0,0
330079,3,33,3307,2,688,306,"Pickup",,0,0
330079,3,33,3307,2,688,307,"Harvester",,0,0
330079,3,33,3307,2,688,308,"Water pump",,0,0
330079,3,33,3307,2,688,309,"Sprinkler",,0,0
330079,3,33,3307,2,688,310,"Other animal drawn e",,0,0
330079,3,33,3307,2,688,311,"Other tractor drawn",,0,0
330079,3,33,3307,2,688,312,"Sprayer",,0,0
330079,3,33,3307,2,688,313,"Outboard motor",,0,0
330079,3,33,3307,2,688,314,"Canoe",,0,0
330079,3,33,3307,2,688,315,"Boat",,0,0
330079,3,33,3307,2,688,316,"Fishing net",,0,0
330079,3,33,3307,2,688,317,"Safety equipment(fis",,0,0
330079,3,33,3307,2,688,318,"Wheelbarrow",,0,0
330079,3,33,3307,2,688,319,"Cutlass","1 BIG & 1 SMALL",2,0
330079,3,33,3307,2,688,320,"Hoe","1 BIG & 1 SMALL",2,0
330079,3,33,3307,2,688,321,"Sickle","2 SMALL SICKLE",2,0
330079,3,33,3307,2,688,322,"Other (Specify)1",,,
330080,3,33,3307,2,688,301,"Tractor",,0,0
330080,3,33,3307,2,688,302,"Plough",,0,0
330080,3,33,3307,2,688,303,"Trailer/Cart",,0,0
330080,3,33,3307,2,688,304,"Ridger",,0,0
330080,3,33,3307,2,688,305,"Planter",,0,0
330080,3,33,3307,2,688,306,"Pickup",,0,0
330080,3,33,3307,2,688,307,"Harvester",,0,0
330080,3,33,3307,2,688,308,"Water pump",,0,0
330080,3,33,3307,2,688,309,"Sprinkler",,0,0
330080,3,33,3307,2,688,310,"Other animal drawn e",,0,0
330080,3,33,3307,2,688,311,"Other tractor drawn",,0,0
330080,3,33,3307,2,688,312,"Sprayer",,0,0
330080,3,33,3307,2,688,313,"Outboard motor",,0,0
330080,3,33,3307,2,688,314,"Canoe",,0,0
