"zone","state","lga","sector","ea","hhid","plotid","cropid","cropname","cropcode","s11eq3","s11eq4","s11eq5","s11eq6a","s11eq6b","s11eq7","s11eq7b","s11eq8","s11eq9","s11eq10a","s11eq10b","s11eq11a","s11eq11b","s11eq12","s11eq13","s11eq13b","s11eq14","s11eq15a","s11eq15b","s11eq16","s11eq17","s11eq18a","s11eq18b","s11eq19","s11eq20","s11eq20b","s11eq21","s11eq22","s11eq23","s11eq24","s11eq25","s11eq26","s11eq27a","s11eq27b","s11eq28","s11eq29","s11eq30a","s11eq30b","s11eq31","s11eq32","s11eq32b","s11eq33","s11eq34","s11eq35","s11eq36","s11eq37","tracked_obs"
1,25,2504,2,222,250018,1,2,"G/NUT",1062,1,1,1062,20,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2504,2,222,250018,1,3,"MELON",1090,1,1,1090,3,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2504,2,222,250018,1,4,"BEANS",1010,1,1,1010,1,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2504,2,222,250018,1,5,"SOYA BEAN",2220,1,1,2220,1,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2504,2,222,250019,1,1,"MAIZE",1080,1,1,1080,8,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2504,2,222,250019,2,1,"RICE",1110,1,1,1110,45,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2504,2,222,250020,1,1,"MAIZE",1080,1,1,1080,2,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2509,2,248,250021,1,1,"G/CORN",1070,1,1,1070,5,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2509,2,248,250021,2,1,"BENISEED",2040,1,1,2040,10,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2509,2,248,250021,3,1,"YAM",1120,1,1,1120,300,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2509,2,248,250022,1,1,"YAM",1120,1,1,1120,400,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2509,2,248,250022,1,2,"G/CORN",1070,1,1,1070,3,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2509,2,248,250022,1,3,"MILLET",1100,1,1,1100,2,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2509,2,248,250022,2,1,"SESAME",2040,1,1,2040,11,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2509,2,248,250023,1,1,"YAM",1120,1,1,1120,100,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2509,2,248,250023,1,2,"G/CORN",1070,1,1,1070,2,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2509,2,248,250023,2,1,"G/CORN",1070,1,1,1070,1,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2509,2,248,250023,3,1,"B/SEED",2040,1,1,2040,20,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2509,2,248,250024,1,1,"YAM",1120,1,1,1120,900,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2509,2,248,250024,2,1,"G/CORN",1070,1,1,1070,1,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2509,2,248,250024,3,1,"BENISEED",2040,1,1,2040,4,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2509,2,248,250025,1,1,"G/CORN",1070,1,1,1070,10,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2509,2,248,250025,1,2,"YAM",1120,1,1,1120,300,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2509,2,248,250025,1,3,"MELON",1090,1,1,1090,15,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2509,2,248,250025,2,1,"B/SEED",2040,1,1,2040,14,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2509,2,248,250026,1,1,"G/CORN",1070,1,1,1070,10,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2509,2,248,250026,2,1,"YAM",1120,1,2,,,,,,2,,,,,,,,,1,1,,"N2",,500,1,5000,1,,,1,,,,2,,,,,,,,,,,,,,,0
1,25,2509,2,248,250026,3,1,"BENISEED",2040,1,2,,,,,,2,,,,,,,,,1,1,,"N2",,40,5,12000,1,,,1,,,,2,,,,,,,,,,,,,,,0
1,25,2509,2,248,250027,1,1,"YAM",1120,1,1,1120,600,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2509,2,248,250027,1,2,"MILLET",1100,1,1,1100,4,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2509,2,248,250027,2,1,"B/SEED",2040,1,1,2040,6,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2509,2,248,250027,3,1,"G/CORN",1070,1,1,1070,2,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2509,2,248,250027,3,2,"MAIZE",1080,1,1,1080,3,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2509,2,248,250028,1,1,"YAM",1120,1,1,1120,200,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2509,2,248,250028,2,1,"G/CORN",1070,1,1,1070,6,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2509,2,248,250028,3,1,"G/CORN",1070,1,1,1070,5,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2509,2,248,250028,3,2,"MAIZE",1080,1,1,1080,4,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2509,2,248,250029,1,1,"G/CORN",1070,1,1,1070,10,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2509,2,248,250029,1,2,"SESAME",2040,1,1,2040,11,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2509,2,248,250029,1,3,"YAM",1120,1,1,1120,560,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2509,2,248,250029,2,1,"YAM",1120,1,1,1120,750,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2509,2,248,250030,1,1,"YAM",1120,1,1,1120,950,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2509,2,248,250030,1,2,"MILLET",1100,1,1,1100,4,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2509,2,248,250030,2,1,"G/CORN",1070,1,1,1070,3,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2509,2,248,250030,2,2,"MAIZE",1080,1,1,1080,2,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2509,2,248,250030,3,1,"GARDEN EGG",2080,1,1,2080,1,12,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2509,2,248,250030,3,2,"PEPPER",2140,1,1,2140,1,12,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2507,2,814,250031,1,1,"G/CORN",1070,1,1,1070,5,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2507,2,814,250031,1,2,"MAIZE",1080,1,1,1080,5,5,5,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2507,2,814,250032,1,1,"MAIZE",1080,1,1,1080,5,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2507,2,814,250032,1,2,"G/CORN",1070,1,1,1070,5,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2507,2,814,250032,1,3,"YAM",1120,1,1,1120,100,1,3,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2507,2,814,250032,2,1,"BANANA",2030,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2507,2,814,250033,1,1,"YAM",1120,1,1,1120,300,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2507,2,814,250033,2,1,"G/CORN",1070,1,1,1070,10,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2507,2,814,250033,3,1,"YAM",1120,1,1,1120,150,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2507,2,814,250034,1,1,"YAM",1120,1,1,1120,800,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2507,2,814,250034,1,2,"OKRO",2120,1,1,2120,1,12,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2507,2,814,250034,2,1,"G/CORN",1070,1,1,1070,3,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2507,2,814,250035,1,1,"G/CORN",1070,1,1,1070,2,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2507,2,814,250035,1,2,"MELON",1090,1,1,1090,2,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2507,2,814,250035,2,1,"G/NUT",1062,1,1,1062,4,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2507,2,814,250035,3,1,"YAM",1120,1,1,1120,210,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2507,2,814,250036,1,1,"G/CORN",1070,1,1,1070,1,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2507,2,814,250036,1,2,"MAIZE",1080,1,1,1080,1,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2507,2,814,250036,1,3,"YAM",1120,1,1,1120,400,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2507,2,814,250036,2,1,"YAM",1120,1,1,1120,300,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2507,2,814,250038,1,1,"YAM",1120,1,1,1120,600,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2507,2,814,250038,1,2,"OKRO",2120,1,1,2120,2,12,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2507,2,814,250038,2,1,"G/CORN",1070,1,1,1070,3,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2507,2,814,250038,3,1,"G/CORN",1070,1,1,1070,5,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2507,2,814,250038,3,2,"MAIZE",1080,1,1,1080,4,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2507,2,814,250039,1,1,"YAM",1120,1,1,1120,100,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2507,2,814,250039,2,1,"G/CORN",1070,1,1,1070,5,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2507,2,814,250039,2,2,"MAIZE",1080,1,1,1080,5,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2507,2,814,250039,3,1,"MELON",1090,1,1,1090,6,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2507,2,814,250040,1,1,"G/CORN",1070,1,1,1070,10,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2507,2,814,250040,1,2,"SOYA BEANS",2220,1,1,2220,4,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2507,2,814,250040,2,1,"YAM",1120,1,1,1120,100,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2513,2,128,250041,1,1,"MAIZE",1080,1,1,1080,11,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2513,2,128,250041,1,2,"OKRO",2120,1,1,2120,3,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2513,2,128,250042,1,1,"MAIZE",1080,1,1,1080,3,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2513,2,128,250042,1,2,"BEANS",1010,1,1,1010,3,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2513,2,128,250042,2,1,"G/CORN",1070,1,1,1070,2,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2513,2,128,250043,1,1,"ACHA",2010,1,1,2010,4,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2513,2,128,250043,2,1,"BANANA",2030,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2513,2,128,250043,2,2,"PALM",3183,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2513,2,128,250043,3,1,"G/CORN",1070,1,1,1070,3,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2513,2,128,250044,1,1,"SHERU",2150,1,1,2150,6,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2513,2,128,250044,1,2,"G/CORN",1070,1,1,1070,10,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2513,2,128,250044,1,3,"MAIZE",1080,1,1,1080,8,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2513,2,128,250045,1,1,"SHERU",2150,1,1,2150,10,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2513,2,128,250045,2,1,"PALM TREE",3180,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2513,2,128,250045,3,1,"BANANA",2030,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2513,2,128,250045,3,2,"SHERU",2150,1,1,2150,0.0500000007450581,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2513,2,128,250045,3,3,"MAIZE",1080,1,1,1080,10,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2513,2,128,250046,1,1,"MAIZE",1080,1,1,1080,10,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2513,2,128,250046,2,1,"RICE",1110,1,1,1110,6,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2513,2,128,250047,1,1,"SHERU",2150,1,1,2150,16,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2513,2,128,250047,2,1,"RICE",1110,1,1,1110,14,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2513,2,128,250048,1,1,"MAIZE",1082,1,1,1082,3,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2513,2,128,250048,1,2,"OKRO",2120,1,1,2120,800,2,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2513,2,128,250048,2,1,"YAM",1120,1,1,1120,120,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2513,2,128,250049,1,1,"SHERU",2150,1,1,2150,10,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2513,2,128,250049,1,2,"MAIZE",1080,1,1,1080,10,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2513,2,128,250049,2,1,"G/CORN",1070,1,1,1070,10,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2513,2,128,250049,2,2,"SHERU",2150,1,1,2150,10,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2513,2,128,250050,1,1,"G/CORN",1070,1,1,1070,5,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2513,2,128,250050,1,2,"MAIZE",1080,1,1,1080,3,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2513,2,128,250050,2,1,"SHERU",2150,1,1,2150,10,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2513,2,128,250050,2,2,"MAIZE",1080,1,1,1080,5,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2513,2,128,250050,3,1,"RICE",1111,1,1,1111,23,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2502,2,728,250052,1,1,"YAM",1120,1,1,1120,300,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2502,2,728,250052,2,1,"G/CORN",1070,1,1,1070,7,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2502,2,728,250052,3,1,"MAIZE",1080,1,1,1080,5,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2502,2,728,250053,1,1,"MAIZE",1080,1,1,1080,5,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2502,2,728,250054,1,1,"MAIZE",1080,1,1,1080,5,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2502,2,728,250054,1,2,"G/CORN",1070,1,1,1070,2,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2502,2,728,250054,2,1,"MILLET",1100,1,1,1100,1,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2502,2,728,250055,1,1,"MAIZE",1080,1,2,,,,,,2,,,,,,,,,1,1,,"N2",1080,5,5,100,5,,500,1,,,,2,,,,,,,,,,,,,,,0
1,25,2502,2,728,250055,1,2,"G/CORN",1070,1,2,,,,,,2,,,,,,,,,1,1,,"N2",1070,2,5,100,5,,200,1,,,,2,,,,,,,,,,,,,,,0
1,25,2502,2,728,250056,1,1,"MAIZE",1080,1,1,1080,5,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2502,2,728,250056,2,1,"PEPPER",2140,1,1,2140,1,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2502,2,728,250056,3,1,"OKRO",2120,1,1,2120,2,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2502,2,728,250058,1,1,"MAIZE",1080,1,2,,,,,,2,,,,,,,,,1,1,,"N1",1080,2,5,150,5,,180,1,,,,2,,,,,,,,,,,,,,,0
1,25,2502,2,728,250058,1,2,"G/CORN",1070,1,2,,,,,,2,,,,,,,,,1,1,,"N1",1070,2,5,150,5,,120,1,,,,2,,,,,,,,,,,,,,,0
1,25,2502,2,728,250059,1,1,"YAM",1120,1,1,1120,4,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2502,2,728,250059,2,1,"G/CORN",1070,1,1,1070,6,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2502,2,728,250059,2,2,"MAIZE",1080,1,1,1080,5,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2511,2,1424,250061,1,1,"MELON",1090,1,1,1090,10,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2511,2,1424,250061,1,2,"G/CORN",1070,1,1,1070,16,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2511,2,1424,250061,2,1,"G/NUT",1062,1,1,1062,14,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2511,2,1424,250061,2,2,"G/CORN",1070,1,1,1070,10,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2511,2,1424,250061,3,1,"SESAME",2040,1,1,2040,14,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2511,2,1424,250064,1,1,"YAM",1120,1,1,1120,750,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2511,2,1424,250064,2,1,"RICE",1110,1,2,,,,,,2,,,,,,,,,1,1,,"N3",1110,60,5,100,1,,1500,1,,,,2,,,,,,,,,,,,,,,0
1,25,2511,2,1424,250064,3,1,"G/CORN",1070,1,1,1070,4,5,2,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2511,2,1424,250064,4,1,"BENISEED",2040,1,1,2040,5,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2511,2,1424,250064,4,2,"G/NUT",1060,1,1,1060,8,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2511,2,1424,250065,1,1,"G/CORN",1070,1,1,1070,7,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2511,2,1424,250065,1,2,"MAIZE",1080,1,1,1080,6,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2511,2,1424,250065,2,1,"YAM",1120,1,1,1120,560,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2511,2,1424,250066,1,1,"YAM",1120,1,1,1120,300,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2511,2,1424,250066,2,1,"G/CORN",1070,1,1,1070,5,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2511,2,1424,250068,1,1,"MAIZE",1080,1,2,,,,,,2,,,,,,,,,1,1,,"N2",1080,10,5,100,5,,700,1,,,,2,,,,,,,,,,,,,,,0
1,25,2511,2,1424,250068,1,2,"MELON",1090,1,2,,,,,,2,,,,,,,,,1,1,,"N2",1090,1,10,200,5,,5000,1,,,,2,,,,,,,,,,,,,,,0
1,25,2511,2,1424,250068,1,3,"G/CORN",1070,1,2,,,,,,2,,,,,,,,,1,1,,"N2",1070,12,5,100,5,,800,1,,,,2,,,,,,,,,,,,,,,0
3,33,3304,2,0,250069,1,1,"ONION",2130,1,2,,,,,,2,,,,,,,,,1,1,,"N1",2130,700,14,100,6,,32900,1,,,,2,,,,,,,,,,,,,,,1
3,33,3304,2,0,250069,1,2,"PEPPER",2140,1,2,,,,,,2,,,,,,,,,1,1,,"N1",2140,200,14,100,6,,11200,1,,,,2,,,,,,,,,,,,,,,1
1,25,2511,2,1424,250070,1,1,"YAM",1120,1,1,1120,400,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2511,2,1424,250070,2,1,"MAIZE",1080,1,1,1080,20,6,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2511,2,1424,250070,2,2,"G/CORN",1070,1,1,1070,5,6,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2511,2,1424,250070,3,1,"G/CORN",1070,1,1,1070,5,6,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2511,2,1424,250070,3,2,"G/NUT",1060,1,1,1060,35,6,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,26,2606,1,516,260008,1,1,"MAIZE",1080,1,1,1080,6,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,26,2606,1,516,260008,1,2,"BEANS",1010,1,1,1010,0,,,,2,,,,,,,,,1,1,,"N1",21,4.5,1,60,5,,900,1,,,,2,,,,,,,,,,,,,,,0
1,26,2606,1,516,260008,2,1,"MAIZE",1080,1,1,1080,4.5,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,26,2606,1,516,260008,2,2,"SOYA BEANS",2220,1,1,2220,0,,,,2,,,,,,,,,1,1,,"N1",21,3,1,60,5,,400,1,,,,2,,,,,,,,,,,,,,,0
1,26,2618,2,1276,260021,1,1,"YAM",1120,1,1,1120,220,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,26,2618,2,1276,260021,1,2,"BEANS",1010,1,1,1010,5,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
