"zone","state","lga","sector","ea","hhid","plotid","cropid","cropname","cropcode","s11hq1","s11hq2a","s11hq2b","s11hq3","s11hq4","s11hq5a","s11hq5b","s11hq6","s11hq7a","s11hq7b","s11hq8","s11hq9","s11hq9b","s11hq10","s11hq11","s11hq12a","s11hq12b","s11hq13","s11hq14a","s11hq14b","s11hq15","s11hq16","s11hq16b","s11hq17a","s11hq17b","s11hq18a","s11hq18b","s11hq19a","s11hq19b","s11hq20a","s11hq20b","s11hq20c","s11hq21","s11hq21b","s11hq22","s11hq23","s11hq23b","s11hq24a","s11hq24b","s11hq25a","s11hq25b","s11hq25c","s11hq26a","s11hq26b","s11hq26c","tracked_obs"
1,31,3109,2,1026,310077,1,3,"GUINEA CORN",1070,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3109,2,1026,310077,2,1,"GUINEA CORN",1070,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3109,2,1026,310077,2,2,"GROUNDNUT",1060,1,10,5,300,"N1",10,5,300,1,,,,,2,,,,,,,,,,,,,,,,,,,,,1,,,20,5,4,,,1,,,0
1,31,3109,2,1026,310077,3,1,"BAMBARA NUT",2020,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3109,2,1026,310077,3,2,"GROUNDNUT",1060,1,100,1,3000,"N1",100,1,3000,1,,,,,2,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3109,2,1026,310078,1,1,"MAIZE",1080,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3109,2,1026,310078,1,2,"PEPPER",2140,1,25,5,5000,"N2",25,5,5000,1,,50,5,,2,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3109,2,1026,310078,2,1,"GROUNDNUT",1060,1,100,1,3000,"N2",100,1,3000,1,,100,5,,2,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3109,2,1026,310078,2,2,"BEANS WHITE",1010,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3109,2,1026,310078,2,3,"BAMBARA NUT",2020,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3109,2,1026,310078,2,4,"MILLET",1100,1,18,5,8000,"N2",18,5,8000,1,,50,3,,2,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3109,2,1026,310079,1,1,"GROUNDNUT",1060,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3109,2,1026,310079,1,2,"BEANS",1010,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3109,2,1026,310079,2,1,"MILLET",1100,1,50,1,4100,"N1",50,1,4100,1,,100,4,,2,,,,,,,,,,,,,,,,,,,,,1,1,,80,1,4,,,1,2,,0
1,31,3109,2,1026,310079,2,2,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3109,2,1026,310080,1,1,"MILLET",1100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3109,2,1026,310080,1,2,"SORGHUM",1070,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3109,2,1026,310080,1,3,"BEANS",1010,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3109,2,1026,310080,2,1,"MAIZE",1080,2,,,,,,,,,,,,,,,,,,,,,,,,,,,20,1,50,1,55,4,,1,4,,250,1,4,4,,1,3,,0
1,31,3109,2,1026,310080,2,2,"OKRO",2120,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3109,2,1026,310080,2,3,"TOMATOES",2260,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3109,2,1026,310080,2,4,"PEPPER",2140,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3112,2,350,310082,1,1,"MILLET",1100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,700,1,4,,,1,,,0
1,31,3112,2,350,310082,1,2,"GUINEA CORN",1070,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3112,2,350,310082,2,1,"RICE",1110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3112,2,350,310084,1,1,"SORGHUM",1070,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3112,2,350,310084,1,2,"MILLET",1110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3112,2,350,310084,1,3,"YAM",1120,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3112,2,350,310084,1,4,"GROUNDNUT",1060,1,50,1,15000,"N2",,,,1,,1000,4,,2,,,,,,,,,,25,1,,,,,25,1,40,7,"SPOILAGE NOSEED",1,3,,4,,1,,,1,3,,0
1,31,3112,2,350,310084,1,5,"BAMBARA NUT",2020,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3112,2,350,310084,2,1,"BEANS",1010,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3112,2,350,310084,2,2,"GROUNDNUT",1060,1,50,1,15000,"N2",,,,1,,1000,4,,2,,,,,,,,,,25,1,,,,,25,1,40,7,"SPOILAGE NOSEED",1,3,,4,,1,,,1,3,,0
1,31,3112,2,350,310084,2,3,"BAMBARA NUT",2020,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3112,2,350,310084,2,4,"OKRO",2120,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3112,2,350,310084,2,5,"COCOYAM",1040,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3112,2,350,310084,3,1,"RICE",1110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3112,2,350,310085,1,1,"MILLET",1100,1,50,1,10000,"N2",50,1,10000,1,,100,4,,2,,,,,,,,,,,,,,,,10,1,1,1,,1,1,,100,1,4,,,1,3,,0
1,31,3112,2,350,310085,1,2,"GROUNDNUT",1060,1,50,1,10000,"N2",50,1,10000,1,,100,4,,2,,,,,,,,,,,,,,,,15,1,2,1,,1,1,,170,1,4,,,1,3,,0
1,31,3112,2,350,310085,1,3,"GUINEA CORN",1070,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3112,2,350,310085,2,1,"MAIZE",1080,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3112,2,350,310085,2,2,"GROUNDNUT",1060,1,20,1,4000,"N2",20,1,4000,1,,50,4,,2,,,,,,,,,,,,,,,,10,1,5,1,,1,1,,90,1,4,,,1,3,,0
1,31,3112,2,350,310085,2,3,"GUINEA CORN",1070,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3112,2,350,310085,2,4,"WHITE BEANS",1010,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3112,2,350,310085,2,5,"MILLET",1100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3112,2,350,310086,1,1,"GUINEA CORN",1070,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3112,2,350,310086,1,2,"MILLET",1100,1,50,1,10000,"N2",50,1,10000,1,,100,4,,2,,,,,,,,,,,,,,,,,,,,,1,1,,150,1,4,,,1,3,,0
1,31,3112,2,350,310086,1,3,"GROUNDNUT",1060,1,50,1,10000,"N2",50,1,10000,1,,100,4,,2,,,,,,,,,,,,,,,,,,,,,1,1,,100,1,4,,,1,3,,0
1,31,3112,2,350,310086,1,4,"BAMBARA NUT",2020,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3112,2,350,310086,1,5,"MAIZE",1080,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3112,2,350,310086,1,6,"WHITE BEANS",1010,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3112,2,350,310086,1,7,"GARDEN EGG",2080,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3112,2,350,310087,1,1,"MAIZE",1080,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3112,2,350,310087,1,2,"BAMBARA NUTS",2020,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3112,2,350,310087,1,3,"YAM",1120,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3112,2,350,310087,1,4,"OKRO",2120,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3112,2,350,310087,1,5,"GROUNDNUTS",1060,1,250,1,10000,"N1",250,1,10000,1,,250,4,,2,,,,,,,,,,,,,,,,5,1,1,1,,1,1,,200,1,4,,,1,2,,0
1,31,3112,2,350,310087,1,6,"GUINEA CORN",1070,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3112,2,350,310087,1,7,"MILLET",1100,1,100,1,7000,"N1",100,1,7000,1,,200,4,,2,,,,,,,,,,,,,,,,10,1,1,1,,1,1,,150,1,4,,,1,2,,0
1,31,3112,2,350,310087,1,8,"COCOYAM",1040,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3112,2,350,310087,1,9,"WHITE BEANS",1010,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3112,2,350,310087,1,10,"RIZGA",2200,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3112,2,350,310087,1,11,"MELON",1090,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3112,2,350,310088,1,1,"MAIZE",1080,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3112,2,350,310088,1,2,"GUINEA CORN",1070,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3112,2,350,310088,1,3,"BEANS",1010,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3112,2,350,310088,2,1,"MILLET",1100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3112,2,350,310088,2,2,"GROUNDNUT",1060,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3112,2,350,310088,2,3,"BEANS",1010,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3112,2,350,310088,3,1,"YAM",1120,1,100,2,9000,"N1",100,2,9000,1,,2000,5,,2,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3112,2,350,310089,1,1,"GUINEA CORN",1080,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3112,2,350,310089,1,2,"MILLET",1100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,100,1,4,,,1,,,0
1,31,3112,2,350,310089,2,1,"GROUNDNUT",1060,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3112,2,350,310089,3,1,"YAM",1120,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3112,2,350,310090,1,1,"YAM",1120,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3112,2,350,310090,2,1,"GUINEA CORN",1070,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3112,2,350,310090,2,2,"MILLET",1100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,700,1,4,,,1,2,,0
1,31,3112,2,350,310090,2,3,"GROUNDNUT",1060,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3112,2,350,310090,3,1,"RICE",1110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3116,2,1344,310091,1,1,"GUINEA CORN",1070,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3116,2,1344,310091,1,2,"MILLET",1100,1,400,1,40000,"N1",400,1,40000,1,,400,5,,2,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3116,2,1344,310091,1,3,"EGUSI",1090,1,100,1,20000,"N1",100,1,20000,1,,200,5,,2,,,,,,,,,,,,,,,,,,,,,1,1,,400,1,4,,,2,,,0
1,31,3116,2,1344,310091,2,1,"YAM",1120,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3116,2,1344,310091,2,2,"BEANS",1010,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3116,2,1344,310092,1,1,"GUINEA CORN",1070,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3116,2,1344,310092,1,2,"MILLET",1100,1,300,1,45000,"N1",300,1,45000,1,,300,5,,2,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3116,2,1344,310092,1,3,"GROUNDNUTS",1062,1,1000,1,35000,"N1",1000,1,35000,1,,400,5,,2,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3116,2,1344,310092,2,1,"MAIZE",1080,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3116,2,1344,310092,2,2,"GUINEA CORN",1070,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3116,2,1344,310092,3,1,"YAM",1120,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3116,2,1344,310092,3,2,"EGUSI",1092,1,100,1,28000,"N1",100,1,28000,1,,100,5,,2,,,,,,,,,,,,,,,,,,,,,1,1,,3,1,4,1,,1,2,,0
1,31,3116,2,1344,310093,1,1,"YAM",1120,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3116,2,1344,310093,2,1,"GUINEA CORN",1070,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3116,2,1344,310093,2,2,"MILLET",1100,1,300,1,15000,"N2",300,1,15000,1,,300,5,,2,,,,,,,,,,,,,,,,,,,,,1,1,,100,1,4,,,1,2,,0
1,31,3116,2,1344,310093,2,3,"MAIZE",1080,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3116,2,1344,310093,2,4,"GROUNDNUT",1060,1,300,1,15000,"N2",300,1,15000,1,,300,5,,2,,,,,,,,,,,,,,,,,,,,,1,1,,100,1,4,,,1,2,,0
1,31,3116,2,1344,310095,1,1,"YAM",1120,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3116,2,1344,310095,1,2,"MILLET",1100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,1,1,1,,1,3,,100,1,4,,,1,,,0
1,31,3116,2,1344,310095,1,3,"GUINEA CORN",1080,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3116,2,1344,310095,1,4,"BEANS",1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3116,2,1344,310096,1,1,"MILLET",1100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3116,2,1344,310096,1,2,"SORGHUM",1070,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3116,2,1344,310096,1,3,"GROUNDNUT",1060,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3116,2,1344,310096,2,1,"MAIZE",1080,2,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,10,5,1,3,,1,3,,100,1,1,,,1,3,,0
1,31,3116,2,1344,310096,2,2,"SORGHUM",1070,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3116,2,1344,310096,3,1,"YAM",1120,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3116,2,1344,310096,3,2,"BAMBARA NUT",2020,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3116,2,1344,310097,1,1,"MILLET",1100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3116,2,1344,310097,1,2,"SORGHUM",1080,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3116,2,1344,310097,2,1,"MILLET",1100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3116,2,1344,310097,2,2,"GROUNDNUT",1060,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3116,2,1344,310097,3,1,"YAM",1120,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3116,2,1344,310098,1,1,"GUINEA CORN",1070,2,,,,,,,,,,,,,,,,,,,,,,,10,5,,,,,,,,,,2,,,,,,,,,,,0
1,31,3116,2,1344,310098,2,1,"MAIZE",1080,2,,,,,,,,,,,,,,,,,,,,,,,10,5,,,,,,,,,,2,,,,,,,,,,,0
1,31,3116,2,1344,310098,2,2,"YAM",1120,2,,,,,,,,,,,,,,,,,,,,,,,10,5,,,,,,,,,,1,4,,100,1,2,,,1,,,0
1,31,3116,2,1344,310099,1,1,"MAIZE",1080,1,100,1,8000,"N5",1,1,8000,1,,500,5,,2,,,,,,,,,,,,,,,,,,,,,1,2,,100,1,1,,,1,,,0
1,31,3116,2,1344,310099,1,2,"GUINEA CORN",1070,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3116,2,1344,310099,1,3,"GROUNDNUT",1062,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3116,2,1344,310100,1,1,"MAIZE",1080,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3116,2,1344,310100,1,2,"GUINEA CORN",1070,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3116,2,1344,310100,2,1,"YAM",1120,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3116,2,1344,310100,3,1,"MILLET",1100,1,300,1,45000,"N3",300,1,45000,,,600,5,,2,,,,,,,,,,,,,,,,,,,,,1,4,,700,1,1,,,1,3,,0
1,31,3103,2,874,310101,1,1,"CABBAGE",2070,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3103,2,874,310101,1,2,"MAIZE",1080,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3103,2,874,310101,1,3,"BROWN BEANS",1010,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3103,2,874,310101,1,4,"OKRO",2120,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3103,2,874,310101,2,1,"CABBAGE",2070,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3103,2,874,310101,2,2,"SUGAR CANE",2230,1,80,42,40000,"N2",80,42,40000,1,,2000,5,,2,,,,,,,,,,10,42,,,,,5,42,1,4,,2,,,,,,,,,,,0
1,31,3103,2,874,310101,2,3,"GREEN BEANS",1010,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3103,2,874,310103,1,1,"MAIZE",1080,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3103,2,874,310103,1,2,"RED BEANS",1010,1,25,1,4000,"N2",25,1,4000,1,,50,5,,2,,,,,,,,,,,,,,,,,,,,,1,1,,25,1,4,,,3,,,0
1,31,3103,2,874,310103,1,3,"SOYA BEANS",2220,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3103,2,874,310104,1,1,"MAIZE",1080,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3103,2,874,310104,2,1,"MAIZE",1080,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3103,2,874,310104,3,1,"MAIZE",1080,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3103,2,874,310104,3,2,"SWEET POTATOES",2181,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3103,2,874,310104,3,3,"OKRO",2120,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3103,2,874,310104,3,4,"BROWN BEANS",1010,2,,,,,,,,,,,,,,,,,,,,,,,2,5,0,,,,5,5,5,1,,1,1,,200,1,4,,,1,3,,0
1,31,3103,2,874,310104,3,5,"SPINACH",2194,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3103,2,874,310104,3,6,"SOYA BEANS",2220,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3103,2,874,310108,1,1,"MAIZE",1080,2,,,,,,,,,,,,,,,,,,,,,,,10,5,,,,,,,,,,1,4,,999,1,1,,,1,2,,0
1,31,3103,2,874,310108,1,2,"BROWN BEANS",1010,2,,,,,,,,,,,,,,,,,,,,,,,2,5,,,,,,,,,,1,4,,15,5,1,,,1,,,0
1,31,3103,2,874,310108,1,3,"SOYA BEANS",2220,2,,,,,,,,,,,,,,,,,,,,,,,2,5,,,,,,,,,,1,4,,70,5,1,,,2,,,0
1,31,3103,2,874,310108,2,1,"MAIZE",1080,2,,,,,,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,1,4,,700,1,1,,,2,,,0
1,31,3103,2,874,310109,1,1,"MAIZE",1080,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3103,2,874,310110,1,1,"MAIZE",1080,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3103,2,874,310110,1,2,"SOYA BEANS",2220,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3103,2,874,310110,2,1,"MAIZE",1080,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3103,2,874,310110,2,2,"BEANS",1010,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3103,2,874,310110,2,3,"CARROT",2050,1,250,1,10000,"N1",,,,,,500,5,,2,,,,,,,,,,1,5,,,,,25,1,4,1,,2,,,,,,,,,,,0
1,31,3103,2,874,310110,3,1,"MAIZE",1080,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3103,2,874,310110,3,2,"CARROT",2050,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
1,31,3103,2,874,310110,4,1,"PEPPER",2140,1,1200,1,87000,"N1",,,,,,1200,5,,2,,,,,,,,,,,,,,,,75,1,1,1,,2,,,,,,,,,,,0
1,31,3103,2,874,310110,4,2,"MAIZE",1080,1,200,1,8000,"N1",,,,,,100,4,,2,,,,,,,,,,20,5,200,1,,,,,,,,2,,,,,,,,,,,0
1,31,3103,2,874,310110,4,3,"BEANS",1010,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
5,32,3223,2,578,320031,1,1,"WHITE YAM",1121,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
5,32,3223,2,578,320031,1,2,"MAIZE",1080,1,30,31,20000,"N2",30,31,20000,1,3,500,4,,2,,,,,,,,,,0,,0,,0,,0,,,,,1,3,,8,31,1,2,,2,3,,0
5,32,3223,2,578,320031,1,3,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
5,32,3223,2,578,320031,2,1,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
5,32,3223,2,578,320032,1,1,"WHITE YAM",1121,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
5,32,3223,2,578,320032,1,2,"MAIZE",1080,1,150,31,200000,"N2",150,31,200000,1,2,500,4,,2,,,,,,,,,,0,,0,,0,,0,,,,,1,3,,50,31,1,2,,1,2,,0
5,32,3223,2,578,320032,1,3,"OKRO",2120,1,80,25,150000,"N2",80,25,150000,1,2,400,4,,2,,,,,,,,,,0,,0,,0,,0,,,,,1,3,,20,25,1,2,,1,2,,0
5,32,3223,2,578,320032,1,4,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
5,32,3223,2,578,320032,2,1,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
5,32,3223,2,578,320032,2,2,"MAIZE",1080,1,80,31,150000,"N2",80,31,150000,1,2,400,4,,2,,,,,,,,,,0,,0,,0,,0,,,,,1,3,,20,31,1,2,,1,2,,0
