"zone","state","lga","sector","ea","hhid","seedid","cropcode","s11eq4a","s11eq4a_os","s11eq4","s11eq6a","s11eq6b","s11eq6b_os","s11eq6c","s11eq8","s11eq10a","s11eq10b","s11eq10b_os","s11eq10c","s11eq11","s11eq11_os","s11eq13","s11eq13_os","s11eq14","s11eq18a","s11eq18b","s11eq18b_os","s11eq18c","s11eq15_1","s11eq15_2","s11eq15_3","s11eq15_4","s11eq21","s11eq21a","s11eq22a","s11eq22a_os","s11eq23a","s11eq20","s11eq20_os"
2,35,3512,2,478,359056,10602,1060,1,,1,6,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,35,3512,2,478,359056,10702,1070,1,,1,4,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,35,3512,2,478,359057,10102,1010,2,,2,,,,,2,,,,,,,,,1,1,50,,2,1,,,,800,1,6,,1,1,
2,35,3512,2,478,359057,10702,1070,2,,2,,,,,2,,,,,,,,,1,3,50,,2,1,,,,900,1,6,,1,1,
2,35,3512,2,478,359057,11002,1100,2,,2,,,,,2,,,,,,,,,1,2,50,,2,1,,,,600,1,6,,1,1,
2,35,3512,2,478,359058,10102,1010,9,,2,,,,,2,,,,,,,,,1,1,50,,2,1,,,,800,2,6,,1,1,
2,35,3512,2,478,359058,11002,1100,9,,1,2,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,35,3512,2,478,359059,10102,1010,9,,2,,,,,2,,,,,,,,,1,1,50,,2,1,,,,750,1,6,,1,1,
2,35,3512,2,478,359059,10702,1070,9,,1,1,50,,2,2,,,,,,,,,1,1,50,,2,1,,,,250,1,6,,1,1,
2,35,3512,2,478,359059,10802,1080,9,,1,1,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,35,3512,2,478,359060,10102,1010,9,,2,,,,,2,,,,,,,,,1,1,30,,2,1,,,,800,1,6,,1,1,
2,35,3512,2,478,359060,10602,1060,9,,2,,,,,2,,,,,,,,,1,5,30,,2,1,,,,3750,1,6,,1,1,
2,35,3512,2,478,359060,11002,1100,9,,1,2,30,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,35,3514,1,1050,359066,10102,1010,1,,2,,,,,2,,,,,,,,,1,6,30,,0,1,,,,3000,2,6,,2,5,
2,35,3514,1,1050,359066,11002,1100,1,,2,,,,,2,,,,,,,,,1,5,30,,0,1,,,,750,2,6,,2,5,
2,35,3514,1,1050,359067,10102,1010,1,,2,,,,,2,,,,,,,,,1,3,30,,0,1,,,,1600,2,6,,0.2,5,
2,35,3514,1,1050,359067,10602,1060,1,,2,,,,,2,,,,,,,,,1,3,30,,2,1,,,,3000,2,6,,0.2,5,
2,35,3514,1,1050,359067,10702,1070,1,,2,,,,,2,,,,,,,,,1,3,30,,2,1,,,,1200,2,6,,0.2,5,
2,35,3514,1,1050,359068,10102,1010,9,,1,3,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,35,3514,1,1050,359068,10602,1060,9,,2,,,,,2,,,,,,,,,1,6,50,,2,1,,,,6200,1,6,,2,5,
2,35,3514,1,1050,359068,10702,1070,9,,1,3,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,35,3514,1,1050,359068,11002,1100,9,,1,6,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,35,3514,1,1050,359070,10102,1010,1,,1,3,50,,2,1,3,50,,2,1,,31,,2,,,,,,,,,,,,,,,
2,35,3514,1,1050,359070,10602,1060,1,,2,,,,,2,,,,,,,,,1,2,50,,2,1,,,,1600,2,6,,48,31,
2,35,3514,1,1050,359070,10702,1070,1,,1,3,50,,2,2,,,,,,,,,1,3,50,,2,1,,,,1050,2,6,,4,31,
2,35,3514,1,1050,359070,11002,1100,1,,1,3,50,,2,1,3,50,,2,1,,31,,2,,,,,,,,,,,,,,,
2,35,3514,1,1050,359071,10102,1010,2,,1,2,50,,2,2,,,,,,,,,1,1,50,,2,1,,,,900,1,6,,2,31,
2,35,3514,1,1050,359071,10602,1060,2,,1,1,50,,2,1,1,50,,2,6,,31,,1,1,50,,2,1,,,,1200,1,6,,2,31,
2,35,3514,1,1050,359071,10702,1070,2,,1,3,50,,2,1,3,50,,2,6,,31,,1,3,50,,2,1,,,,900,1,6,,2,31,
2,35,3514,1,1050,359071,11002,1100,1,,1,3,50,,2,2,,,,,,,,,1,3,50,,2,1,,,,750,2,6,,2,31,
2,35,3514,1,1050,359072,10102,1010,2,,1,3,30,,0,2,,,,,,,,,1,1,50,,2,1,,,,900,1,6,,2,1,
2,35,3514,1,1050,359072,10602,1060,1,,1,3,30,,2,2,,,,,,,,,1,3,30,,2,1,,,,1500,1,6,,2,1,
2,35,3514,1,1050,359072,10702,1070,2,,1,3,30,,2,1,3,30,,2,6,,31,,1,3,30,,2,1,,,,1000,1,6,,2,31,
2,35,3514,1,1050,359072,20402,2040,2,,1,1,30,,2,2,,,,,,,,,1,1,30,,2,1,,,,600,1,6,,2,31,
3,36,3608,2,2078,360031,11002,1100,7,,2,,,,,2,,,,,,,,,1,10,50,,2,1,,,,2500,1,7,,5,31,
3,36,3608,2,2078,360032,10602,1060,2,,1,2,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
3,36,3608,2,2078,360032,10702,1070,2,,2,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
3,36,3608,2,2078,360032,11002,1100,2,,1,1,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
3,36,3608,2,2078,360033,10602,1060,2,,2,,,,,1,5,50,,2,2,,1,,2,,,,,,,,,,,,,,,
3,36,3608,2,2078,360033,11002,1100,2,,2,,,,,2,,,,,,,,,1,10,50,,2,1,,,,5000,2,7,,5,5,
3,36,3608,2,2078,360034,10602,1060,2,,2,,,,,2,,,,,,,,,1,5,50,,1,1,,,,2100,2,6,,2,5,
3,36,3608,2,2078,360034,10702,1070,2,,1,3,50,,2,1,2,50,,2,2,,1,,1,1,50,,2,1,,,,2000,1,6,,2,5,
3,36,3608,2,2078,360034,22202,2220,1,,2,,,,,1,5,50,,2,2,,1,,2,,,,,,,,,,,,,,,
3,36,3608,2,2078,360035,10602,1060,1,,1,20,50,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
3,36,3608,2,2078,360035,10702,1070,9,,1,5,50,,1,1,3,50,,1,1,,5,,2,,,,,,,,,,,,,,,
3,36,3608,2,2078,360035,11001,1100,9,,1,10,50,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
3,36,3608,2,2078,360036,10702,1070,1,,1,7,50,,1,1,2,50,,1,1,,5,,2,,,,,,,,,,,,,,,
3,36,3608,2,2078,360036,11002,1100,1,,1,6,50,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
3,36,3608,2,2078,360037,10602,1060,2,,2,,,,,2,,,,,,,,,1,7,50,,1,1,,,,8000,2,1,,1,1,
3,36,3608,2,2078,360037,11002,1100,2,,2,,,,,2,,,,,,,,,1,2,50,,1,1,,,,800,2,6,,2,5,
3,36,3608,2,2078,360038,10702,1070,2,,2,,,,,2,,,,,,,,,1,5,30,,0,1,,,,750,2,6,,1,1,
3,36,3608,2,2078,360038,11002,1100,2,,2,,,,,2,,,,,,,,,1,8,30,,0,1,,,,1800,2,6,,1,1,
3,36,3608,2,2078,360039,10702,1070,9,,1,3,50,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
3,36,3608,2,2078,360039,11002,1100,9,,2,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
3,36,3608,2,2078,360040,10601,1060,9,,1,4,130,,12,2,,,,,,,,,2,,,,,,,,,,,,,,,
3,36,3608,2,2078,360040,10702,1070,1,,1,8,50,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
3,36,3608,2,2078,360040,11002,1100,5,,1,7,50,,1,1,2,50,,1,1,,5,,2,,,,,,,,,,,,,,,
3,36,3613,2,1066,360041,10602,1060,2,,1,12,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
3,36,3613,2,1066,360041,10702,1070,2,,1,5,50,,2,1,5,50,,2,1,,5,,2,,,,,,,,,,,,,,,
3,36,3613,2,1066,360041,10802,1080,2,,1,6,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
3,36,3613,2,1066,360041,11002,1100,2,,2,,,,,2,,,,,,,,,1,4,50,,2,1,,,,1500,2,7,,6,5,
3,36,3613,2,1066,360041,22202,2220,2,,1,5,50,,2,1,5,50,,2,1,,5,,2,,,,,,,,,,,,,,,
3,36,3613,2,1066,360043,10702,1070,2,,1,20,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
3,36,3613,2,1066,360043,22202,2220,2,,1,22,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
3,36,3613,2,1066,360044,10102,1010,9,,1,2,50,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
3,36,3613,2,1066,360044,10602,1060,9,,1,11,50,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
3,36,3613,2,1066,360044,10702,1070,9,,1,15,50,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
3,36,3613,2,1066,360044,10802,1080,9,,1,5,50,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
3,36,3613,2,1066,360045,10102,1010,2,,1,15,50,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
3,36,3613,2,1066,360045,10602,1060,2,,2,,,,,2,,,,,,,,,1,6,50,,1,1,,,,3600,2,6,,1,5,
3,36,3613,2,1066,360045,10702,1070,9,,2,,,,,2,,,,,,,,,1,7,50,,1,1,,,,2100,2,6,,1,5,
3,36,3613,2,1066,360045,10802,1080,9,,2,,,,,2,,,,,,,,,1,6,50,,1,1,,,,1800,2,6,,1,5,
3,36,3613,2,1066,360046,10102,1010,2,,1,20,50,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
3,36,3613,2,1066,360046,10702,1070,2,,1,4,50,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
3,36,3613,2,1066,360046,10802,1080,9,,1,15,50,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
3,36,3613,2,1066,360046,11002,1100,2,,1,10,50,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
3,36,3613,2,1066,360047,10102,1010,9,,1,8,50,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
3,36,3613,2,1066,360047,10802,1080,2,,1,6,50,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
3,36,3613,2,1066,360048,10602,1060,2,,1,10,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
3,36,3613,2,1066,360048,10802,1080,2,,1,10,50,,2,1,5,50,,2,1,,5,,2,,,,,,,,,,,,,,,
3,36,3613,2,1066,360048,11102,1110,2,,1,10,50,,2,1,5,50,,2,7,,5,,2,,,,,,,,,,,,,,,
3,36,3613,2,1066,360049,11002,1100,5,,2,,,,,1,5,50,,1,1,,1,,2,,,,,,,,,,,,,,,
3,36,3613,2,1066,360049,11101,1110,6,,2,,,,,2,,,,,,,,,1,2500,50,,1,1,,,,2500,2,6,,1,1,
3,36,3613,2,1066,360049,22202,2220,6,,2,,,,,2,,,,,,,,,1,400,50,,1,1,,,,2000,2,6,,1,1,
3,36,3613,2,1066,360050,10702,1070,5,,2,,,,,1,4,50,,1,6,,1,,2,,,,,,,,,,,,,,,
3,36,3613,2,1066,360050,10801,1080,6,,2,,,,,2,,,,,,,,,1,5,50,,1,1,,,,1500,2,6,,1,1,
3,36,3613,2,1066,360050,22202,2220,5,,2,,,,,2,,,,,,,,,1,8,50,,1,1,,,,3200,2,6,,1,1,
3,36,3610,2,1826,360051,10702,1070,2,,2,,,,,2,,,,,,,,,1,20,50,,2,1,,,,7000,2,7,,8,31,
3,36,3610,2,1826,360051,22202,2220,2,,1,10,50,,2,1,10,50,,2,2,,5,,1,10,50,,2,1,,,,4500,2,7,,8,5,
3,36,3610,2,1826,360052,10802,1080,2,,2,,,,,2,,,,,,,,,1,20,50,,2,1,,,,8000,2,7,,8,31,
3,36,3610,2,1826,360052,22202,2220,2,,1,20,50,,2,2,,,,,,,,,1,30,50,,2,1,,,,13500,2,7,,8,31,
3,36,3610,2,1826,360053,10702,1070,2,,1,30,50,,2,1,10,50,,2,1,,5,,2,,,,,,,,,,,,,,,
3,36,3610,2,1826,360053,10802,1080,2,,1,10,50,,2,2,,,,,,,,,1,10,50,,2,1,,,,3000,2,7,,8,5,
3,36,3610,2,1826,360054,10102,1010,2,,2,,,,,2,,,,,,,,,1,10,50,,1,1,,,,5000,2,6,,1,1,
3,36,3610,2,1826,360054,10602,1060,2,,2,,,,,2,,,,,,,,,1,7,50,,1,1,,,,2600,2,6,,1,31,
3,36,3610,2,1826,360054,10702,1070,2,,1,3,50,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
3,36,3610,2,1826,360055,10602,1060,2,,2,,,,,2,,,,,,,,,1,12,50,,1,1,,,,10000,2,7,,2,5,
3,36,3610,2,1826,360055,10802,1080,9,,1,11,50,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
3,36,3610,2,1826,360056,10102,1010,2,,2,,,,,2,,,,,,,,,1,10,50,,1,1,,,,5000,2,6,,1,1,
3,36,3610,2,1826,360056,10702,1070,2,,1,5,50,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
3,36,3610,2,1826,360056,10802,1080,2,,2,,,,,2,,,,,,,,,1,6,50,,1,1,,,,1900,2,7,,2,5,
3,36,3610,2,1826,360057,11002,1100,7,,2,,,,,2,,,,,,,,,1,10,50,,1,1,,,,5000,1,7,,18,6,
3,36,3610,2,1826,360058,10602,1060,9,,1,9,50,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
3,36,3610,2,1826,360058,10802,1080,1,,2,,,,,2,,,,,,,,,1,8,50,,1,2,,,,2240,2,6,,15,5,
3,36,3610,2,1826,360059,22202,2220,6,,1,8,50,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
3,36,3610,2,1826,360060,11002,1100,9,,2,,,,,2,,,,,,,,,1,4,50,,1,1,,,,2000,2,6,,0,1,
3,36,3610,2,1826,360060,22202,2220,6,,2,,,,,1,6,50,,1,1,,1,,2,,,,,,,,,,,,,,,
3,36,3606,2,1956,360081,11002,1100,2,,1,10,50,,1,1,5,50,,1,1,,5,,2,,,,,,,,,,,,,,,
3,36,3606,2,1956,360081,11102,1110,2,,1,15,50,,1,1,5,50,,1,1,,5,,2,,,,,,,,,,,,,,,
3,36,3606,2,1956,360082,10802,1080,5,,2,,,,,2,,,,,,,,,1,3,50,,1,1,,,,1200,1,6,,450,1,
3,36,3606,2,1956,360082,11001,1100,6,,2,,,,,2,,,,,,,,,1,5,50,,1,1,,,,2000,2,6,,1,1,
3,36,3606,2,1956,360082,11101,1110,6,,2,,,,,2,,,,,,,,,1,10,50,,1,1,,,,3000,1,7,,8,5,
3,36,3606,2,1956,360083,10702,1070,2,,1,10,50,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
3,36,3606,2,1956,360083,11102,1110,2,,1,5,50,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
3,36,3606,2,1956,360084,11002,1100,2,,1,5,50,,1,1,5,50,,1,1,,5,,1,10,50,,1,1,,,,3800,2,7,,6,5,
3,36,3606,2,1956,360085,10702,1070,9,,1,5,50,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
3,36,3606,2,1956,360085,11002,1100,9,,1,10,50,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
3,36,3606,2,1956,360086,11002,1100,6,,2,,,,,2,,,,,,,,,1,5,50,,1,2,,,,2000,2,6,,1,5,
3,36,3606,2,1956,360086,11101,1110,6,,2,,,,,2,,,,,,,,,1,5,50,,1,2,,,,1500,2,6,,1,1,
3,36,3606,2,1956,360087,10702,1070,2,,1,4,50,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
3,36,3606,2,1956,360087,11002,1100,2,,1,11,50,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
3,36,3606,2,1956,360088,10702,1070,2,,1,2,50,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
3,36,3606,2,1956,360088,11002,1100,2,,1,8,50,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
3,36,3606,2,1956,360088,11102,1110,2,,1,11,50,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
3,36,3606,2,1956,360089,10802,1080,2,,1,8,50,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
3,36,3606,2,1956,360089,11002,1100,9,,1,10,50,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
3,36,3606,2,1956,360090,10702,1070,6,,2,,,,,2,,,,,,,,,1,4,50,,1,1,,,,1000,2,6,,1,5,
3,36,3606,2,1956,360090,10802,1080,7,,2,,,,,2,,,,,,,,,1,6,50,,1,1,,,,2400,1,6,,1,5,
3,36,3606,2,1956,360090,11002,1100,9,,2,,,,,2,,,,,,,,,1,5,50,,1,1,,,,4400,1,6,,1,5,
3,36,3606,2,1956,360090,11101,1110,6,,2,,,,,2,,,,,,,,,1,2400,50,,1,1,,,,2400,1,6,,1,5,
3,36,3606,2,1956,360090,22202,2220,6,,2,,,,,2,,,,,,,,,1,8,50,,1,1,,,,3200,2,6,,1,1,
3,36,3608,2,1300,369001,10602,1060,2,,2,,,,,2,,,,,,,,,1,20,50,,2,1,,,,9500,2,2,,1,1,
3,36,3608,2,1300,369001,11002,1100,2,,2,,,,,2,,,,,,,,,1,15,50,,2,1,,,,5250,2,2,,1,1,
3,36,3608,2,1300,369002,10602,1060,2,,1,15,50,,2,1,5,50,,2,2,,1,,1,10,50,,2,1,,,,3500,2,7,,6,5,
3,36,3608,2,1300,369003,10602,1060,1,,2,,,,,2,,,,,,,,,1,6,50,,1,1,,,,6800,2,7,,2,5,
3,36,3608,2,1300,369003,10702,1070,2,,2,,,,,2,,,,,,,,,1,2,50,,1,1,,,,700,2,2,,1,1,
3,36,3608,2,1300,369004,10602,1060,2,,2,,,,,2,,,,,,,,,1,11,50,,1,1,,,,15000,2,6,,21,5,
3,36,3608,2,1300,369004,10702,1070,2,,2,,,,,2,,,,,,,,,1,5,50,,1,1,,,,1500,2,2,,1,5,
3,36,3608,2,1300,369004,11002,1100,2,,2,,,,,2,,,,,,,,,1,10,50,,1,1,,,,2500,2,6,,1,5,
3,36,3608,2,1300,369004,21812,2181,2,,2,,,,,2,,,,,,,,,1,4,211,,,1,,,,1500,2,7,,2,5,
3,36,3608,2,1300,369005,10602,1060,2,,1,3,50,,1,2,,,,,,,,,1,5,50,,1,1,,,,3250,2,6,,1,1,
3,36,3608,2,1300,369005,10702,1070,2,,2,,,,,2,,,,,,,,,1,3,50,,1,1,,,,900,2,2,,1,1,
3,36,3608,2,1300,369006,10102,1010,2,,1,15,50,,2,1,5,50,,2,2,,1,,2,,,,,,,,,,,,,,,
3,36,3608,2,1300,369006,11002,1100,2,,1,20,50,,2,1,10,50,,2,2,,5,,1,30,50,,2,1,,,,9000,2,7,,7,5,
3,36,3608,2,1300,369007,10802,1080,1,,2,,,,,2,,,,,,,,,1,2,30,,2,1,,,,500,2,6,,1,1,
3,36,3608,2,1300,369008,10102,1010,9,,2,,,,,2,,,,,,,,,1,3,50,,1,1,,,,2400,2,1,,0,1,
3,36,3608,2,1300,369008,10702,1070,6,,1,8,50,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
3,36,3608,2,1300,369008,22202,2220,5,,2,,,,,1,2,50,,1,2,,5,,1,2,50,,1,1,,,,800,1,7,,15,5,
3,36,3610,2,1140,369014,10702,1070,2,,1,10,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
3,36,3610,2,1140,369014,11102,1110,2,,1,3,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
3,36,3610,2,1140,369015,10102,1010,2,,2,,,,,2,,,,,,,,,1,10,50,,1,1,,,,5000,2,6,,1,1,
3,36,3610,2,1140,369015,10702,1070,2,,1,10,50,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
3,36,3610,2,1140,369015,11102,1110,9,,1,12,50,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
3,36,3610,2,1140,369016,10702,1070,2,,1,15,50,,2,2,,,,,,,,,1,25,50,,2,1,,,,7500,2,7,,10,5,
3,36,3610,2,1140,369016,22202,2220,2,,1,10,50,,2,2,,,,,,,,,1,20,50,,2,1,,,,7500,2,6,,1,1,
3,36,3610,2,1140,369018,10102,1010,9,,2,,,,,2,,,,,,,,,1,3,50,,2,1,,,,1350,2,6,,1,1,
3,36,3610,2,1140,369018,10702,1070,2,,2,,,,,2,,,,,,,,,1,1,50,,0,1,,,,300,2,2,,1,1,
3,36,3610,2,1140,369019,10102,1010,2,,1,5,50,,1,2,,,,,,,,,1,3,50,,2,1,,,,1350,2,7,,2,5,
3,36,3610,2,1140,369019,10702,1070,2,,2,,,,,2,,,,,,,,,1,3,50,,1,1,,,,900,2,2,,1,1,
3,36,3610,2,1140,369019,11102,1110,2,,2,,,,,2,,,,,,,,,1,11,50,,1,1,,,,4500,2,7,,1,5,
3,36,3610,2,1140,369020,10802,1080,2,,1,9,50,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
3,36,3610,2,1140,369020,11102,1110,2,,1,10,50,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
3,36,3610,2,1140,369021,10601,1060,6,,2,,,,,2,,,,,,,,,1,7,50,,1,1,,,,5250,1,6,,500,5,
3,36,3610,2,1140,369021,10702,1070,9,,2,,,,,2,,,,,,,,,1,5,50,,1,1,,,,1750,2,5,,1,5,
3,36,3610,2,1140,369021,10802,1080,5,,2,,,,,2,,,,,,,,,1,10,50,,1,1,,,,2500,1,7,,8,5,
3,36,3610,2,1140,369022,10702,1070,6,,2,,,,,2,,,,,,,,,1,23,50,,1,1,,,,4140,1,7,,5,5,
3,36,3610,2,1140,369022,22202,2220,9,,2,,,,,2,,,,,,,,,1,8,50,,1,1,,,,2000,1,7,,5,5,
3,36,3610,2,1140,369023,11102,1110,2,,2,,,,,2,,,,,,,,,1,10,50,,2,1,,,,5500,2,7,,10,5,
3,36,3610,2,1140,369024,10702,1070,7,,2,,,,,1,7,50,,1,1,,1,,2,,,,,,,,,,,,,,,
3,36,3610,2,1140,369024,11101,1110,6,,2,,,,,2,,,,,,,,,1,7,50,,1,1,,,,1750,2,2,,1,5,
3,36,3610,2,1140,369024,22202,2220,5,,2,,,,,2,,,,,,,,,1,7,50,,2,1,,,,3150,2,7,,3,5,
3,36,3611,1,10,369025,10102,1010,2,,1,20,50,,2,1,5,50,,2,1,,5,,1,10,50,,2,1,,,,4000,2,6,,1,1,
3,36,3611,1,10,369025,10702,1070,1,,1,10,50,,2,1,5,50,,2,1,,5,,2,,,,,,,,,,,,,,,
3,36,3611,1,10,369025,11002,1100,1,,1,25,50,,2,1,5,50,,2,1,,5,,1,20,50,,2,1,,,,8000,2,6,,1,1,
3,36,3611,1,10,369026,10702,1070,2,,1,10,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
3,36,3611,1,10,369026,11002,1100,2,,1,10,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
3,36,3611,1,10,369028,10802,1080,2,,2,,,,,2,,,,,,,,,1,20,50,,1,4,,,,6000,2,6,,1,5,
3,36,3611,1,10,369028,11002,1100,1,,2,,,,,2,,,,,,,,,1,22,50,,1,4,,,,9600,2,6,,1,5,
3,36,3611,1,10,369031,11002,1100,1,,2,,,,,2,,,,,,,,,1,5,50,,1,1,,,,2200,2,6,,1,5,
3,36,3611,1,10,369035,10801,1080,7,,2,,,,,2,,,,,,,,,1,5,50,,1,1,,,,1500,2,6,,1,5,
3,36,3611,1,10,369035,11002,1100,1,,2,,,,,2,,,,,,,,,1,5,50,,1,1,,,,1750,2,6,,1,1,
3,36,3611,1,10,369036,10601,1060,6,,2,,,,,2,,,,,,,,,1,15,50,,1,1,,,,12000,1,6,,1,1,
3,36,3611,1,10,369036,10802,1080,6,,2,,,,,2,,,,,,,,,1,10,50,,1,1,,,,2500,2,6,,1,1,
3,36,3613,2,1808,369038,10602,1060,2,,1,14,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
3,36,3613,2,1808,369038,20402,2040,2,,1,6,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
3,36,3613,2,1808,369038,22202,2220,2,,1,15,50,,2,1,7,50,,2,1,,5,,2,,,,,,,,,,,,,,,
3,36,3613,2,1808,369039,11102,1110,2,,1,9,50,,2,1,3,50,,2,1,,5,,2,,,,,,,,,,,,,,,
3,36,3613,2,1808,369039,22202,2220,2,,1,9,50,,2,2,,,,,,,,,1,15,50,,2,1,,,,6500,2,7,,6,5,
3,36,3613,2,1808,369040,10102,1010,2,,1,10,50,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
3,36,3613,2,1808,369040,10602,1060,1,,1,7,50,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
3,36,3613,2,1808,369040,10802,1080,1,,2,,,,,2,,,,,,,,,1,9,50,,1,1,,,,2430,1,6,,1,5,
3,36,3613,2,1808,369041,10102,1010,9,,1,6,50,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
3,36,3613,2,1808,369041,10702,1070,4,,2,,,,,2,,,,,,,,,1,3,50,,1,1,,,,780,2,6,,1,5,
3,36,3613,2,1808,369041,11102,1110,9,,1,10,50,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
3,36,3613,2,1808,369042,10102,1010,9,,1,10,50,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
3,36,3613,2,1808,369042,10602,1060,9,,1,6,50,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
3,36,3613,2,1808,369043,10601,1060,6,,2,,,,,2,,,,,,,,,1,8,50,,1,1,,,,5200,1,7,,10,5,
3,36,3613,2,1808,369043,10801,1080,6,,2,,,,,2,,,,,,,,,1,5,50,,1,1,,,,250,2,6,,1,1,
3,36,3613,2,1808,369043,11101,1110,9,,2,,,,,2,,,,,,,,,1,10,50,,1,1,,,,2500,2,6,,1,1,
3,36,3613,2,1808,369044,10702,1070,2,,1,3,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
3,36,3613,2,1808,369044,11102,1110,2,,1,3,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
3,36,3613,2,1808,369044,22202,2220,2,,1,3,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
3,36,3613,2,1808,369046,10801,1080,6,,2,,,,,2,,,,,,,,,1,5,50,,1,1,,,,1250,2,6,,1,1,
3,36,3613,2,1808,369046,11002,1100,9,,2,,,,,2,,,,,,,,,1,5,50,,1,1,,,,2000,2,6,,1,1,
3,36,3613,2,1808,369047,10701,1070,6,,2,,,,,2,,,,,,,,,1,6,50,,1,1,,,,1500,2,6,,1,1,
3,36,3613,2,1808,369047,10801,1080,5,,1,5,50,,1,2,,,,,,,,,1,5,50,,1,1,,,,1250,2,6,,1,1,
3,36,3613,2,1808,369047,11102,1110,6,,2,,,,,2,,,,,,,,,1,5,50,,1,1,,,,1250,2,6,,1,1,
3,36,3613,2,1808,369048,10702,1070,7,,2,,,,,1,5,50,,1,7,,5,,2,,,,,,,,,,,,,,,
3,36,3613,2,1808,369048,10802,1080,9,,2,,,,,2,,,,,,,,,1,10,50,,1,1,,,,3500,1,7,,10,6,
3,36,3613,2,1808,369048,22202,2220,6,,2,,,,,2,,,,,,,,,1,6,50,,1,1,,,,2700,1,7,,10,5,
3,36,3608,2,1300,369049,10601,1060,9,,2,,,,,2,,,,,,,,,1,7,50,,1,1,,,,5600,1,7,,15,5,
3,36,3608,2,1300,369049,10702,1070,7,,2,,,,,2,,,,,,,,,1,4,50,,1,1,,,,1250,1,7,,15,5,
